NGram,Frequency
"('the',)",758
"('and',)",744
"('in',)",705
"('to',)",391
"('of',)",315
"('a',)",312
"('for',)",240
"('that',)",195
"('district',)",186
"('were',)",183
"('sales',)",180
"('contacts',)",168
"('reported',)",160
"('prices',)",150
"('demand',)",147
"('was',)",135
"('activity',)",128
"('continued',)",106
"('new',)",106
"('with',)",100
"('increased',)",99
"('year',)",99
"('districts',)",95
"('as',)",91
"('growth',)",87
"('strong',)",87
"('from',)",87
"('at',)",87
"('on',)",84
"('report',)",84
"('firms',)",76
"('construction',)",76
"('noted',)",76
"('remained',)",74
"('some',)",68
"('but',)",68
"('up',)",68
"('slightly',)",66
"('are',)",65
"('said',)",63
"('while',)",62
"('most',)",60
"('services',)",59
"('percent',)",57
"('since',)",56
"('april',)",56
"('over',)",53
"('have',)",53
"('manufacturing',)",52
"('real',)",51
"('estate',)",51
"('months',)",50
"('pace',)",49
"('period',)",48
"('last',)",48
"('has',)",46
"('than',)",46
"('spending',)",44
"('business',)",44
"('is',)",44
"('an',)",43
"('by',)",43
"('market',)",43
"('steady',)",42
"('reporting',)",41
"('commercial',)",41
"('rates',)",41
"('dallas',)",40
"('previous',)",40
"('or',)",39
"('retail',)",39
"('home',)",39
"('increase',)",39
"('levels',)",38
"('across',)",37
"('cleveland',)",37
"('consumer',)",37
"('city',)",36
"('york',)",36
"('higher',)",36
"('reports',)",36
"('they',)",36
"('overall',)",35
"('richmond',)",35
"('capital',)",35
"('loan',)",34
"('wages',)",34
"('been',)",34
"('one',)",34
"('auto',)",33
"('low',)",33
"('contact',)",33
"('labor',)",33
"('rose',)",32
"('san',)",32
"('francisco',)",32
"('it',)",31
"('kansas',)",31
"('lower',)",31
"('credit',)",31
"('conditions',)",31
"('however',)",31
"('ago',)",31
"('their',)",31
"('industrial',)",31
"('mixed',)",30
"('residential',)",30
"('sector',)",30
"('flat',)",30
"('more',)",30
"('generally',)",29
"('chicago',)",29
"('down',)",29
"('manufacturers',)",29
"('expected',)",29
"('positive',)",28
"('philadelphia',)",28
"('office',)",28
"('recent',)",28
"('products',)",27
"('other',)",27
"('unchanged',)",27
"('oil',)",27
"('also',)",27
"('be',)",27
"('transportation',)",26
"('improved',)",26
"('production',)",26
"('employment',)",26
"('this',)",26
"('loans',)",26
"('may',)",26
"('declined',)",25
"('boston',)",25
"('yearoveryear',)",25
"('lending',)",25
"('workers',)",25
"('about',)",25
"('virginia',)",25
"('equipment',)",24
"('stable',)",24
"('minneapolis',)",24
"('gas',)",24
"('according',)",24
"('retailers',)",23
"('atlanta',)",23
"('inventories',)",23
"('earlier',)",23
"('increases',)",23
"('price',)",23
"('where',)",22
"('several',)",22
"('industry',)",22
"('grew',)",22
"('compared',)",22
"('survey',)",22
"('wage',)",22
"('st',)",21
"('louis',)",21
"('although',)",21
"('slight',)",21
"('well',)",21
"('had',)",21
"('inventory',)",21
"('west',)",21
"('little',)",21
"('costs',)",21
"('industries',)",20
"('areas',)",20
"('decline',)",20
"('input',)",20
"('due',)",20
"('decreased',)",20
"('past',)",20
"('hiring',)",20
"('during',)",20
"('both',)",20
"('our',)",20
"('somewhat',)",20
"('moderate',)",19
"('energy',)",19
"('moderately',)",19
"('except',)",18
"('outlooks',)",18
"('dealers',)",18
"('staffing',)",18
"('weak',)",18
"('pressure',)",18
"('indicated',)",18
"('number',)",18
"('respondents',)",18
"('continue',)",18
"('modestly',)",18
"('fell',)",17
"('which',)",17
"('attributed',)",17
"('standards',)",17
"('producers',)",17
"('steel',)",17
"('dollar',)",17
"('among',)",17
"('few',)",17
"('plans',)",17
"('modest',)",17
"('expect',)",17
"('next',)",17
"('expectations',)",17
"('2015',)",16
"('particularly',)",16
"('picked',)",16
"('slower',)",16
"('optimistic',)",16
"('further',)",16
"('homes',)",16
"('high',)",16
"('markets',)",16
"('remain',)",16
"('same',)",16
"('level',)",16
"('tourism',)",15
"('mostly',)",15
"('drilling',)",15
"('stronger',)",15
"('outlook',)",15
"('slowed',)",15
"('leasing',)",15
"('skilled',)",15
"('ahead',)",15
"('north',)",15
"('through',)",15
"('below',)",15
"('sectors',)",15
"('six',)",15
"('weeks',)",15
"('trucks',)",14
"('expanded',)",14
"('weather',)",14
"('technology',)",14
"('service',)",14
"('firm',)",14
"('all',)",14
"('space',)",14
"('mortgage',)",14
"('planting',)",14
"('minnesota',)",14
"('not',)",14
"('pressures',)",14
"('rising',)",13
"('agricultural',)",13
"('solid',)",13
"('many',)",13
"('area',)",13
"('employees',)",13
"('return',)",13
"('top',)",13
"('manufacturer',)",13
"('three',)",13
"('orders',)",13
"('carolina',)",13
"('strength',)",12
"('travel',)",12
"('natural',)",12
"('gains',)",12
"('capacity',)",12
"('throughout',)",12
"('volumes',)",12
"('professional',)",12
"('march',)",12
"('goods',)",12
"('south',)",12
"('first',)",12
"('quarter',)",12
"('upward',)",12
"('beige',)",12
"('book',)",12
"('average',)",12
"('food',)",12
"('quality',)",11
"('coal',)",11
"('much',)",11
"('prior',)",11
"('relative',)",11
"('there',)",11
"('summer',)",11
"('singlefamily',)",11
"('financial',)",11
"('will',)",11
"('weaker',)",10
"('metals',)",10
"('gasoline',)",10
"('significant',)",10
"('layoffs',)",10
"('cited',)",10
"('machinery',)",10
"('investment',)",10
"('expenditures',)",10
"('hotel',)",10
"('revenues',)",10
"('coming',)",10
"('years',)",10
"('traffic',)",10
"('trucking',)",10
"('largely',)",10
"('builders',)",10
"('interest',)",10
"('agriculture',)",10
"('job',)",10
"('because',)",10
"('technical',)",10
"('supply',)",10
"('rate',)",10
"('housing',)",10
"('jersey',)",10
"('those',)",10
"('yearago',)",10
"('balance',)",10
"('grow',)",10
"('weakness',)",9
"('suvs',)",9
"('growing',)",9
"('materials',)",9
"('wet',)",9
"('states',)",9
"('faster',)",9
"('basis',)",9
"('coast',)",9
"('ports',)",9
"('net',)",9
"('light',)",9
"('2014',)",9
"('restaurant',)",9
"('healthcare',)",9
"('brisk',)",9
"('saw',)",9
"('seasonal',)",9
"('declining',)",9
"('rise',)",9
"('banking',)",9
"('bankers',)",9
"('corn',)",9
"('changed',)",9
"('dakota',)",9
"('hospitality',)",9
"('increasing',)",9
"('reduced',)",9
"('improvement',)",9
"('good',)",9
"('remains',)",9
"('spring',)",9
"('volume',)",9
"('early',)",9
"('held',)",8
"('persisted',)",8
"('off',)",8
"('part',)",8
"('negative',)",8
"('half',)",8
"('declines',)",8
"('including',)",8
"('bookings',)",8
"('such',)",8
"('financing',)",8
"('rents',)",8
"('building',)",8
"('exception',)",8
"('finance',)",8
"('though',)",8
"('competition',)",8
"('margins',)",8
"('crop',)",8
"('cost',)",8
"('if',)",8
"('plan',)",8
"('categories',)",8
"('selling',)",8
"('customers',)",8
"('indicate',)",8
"('season',)",8
"('two',)",8
"('massachusetts',)",8
"('vacancy',)",8
"('median',)",8
"('major',)",8
"('third',)",8
"('especially',)",8
"('positions',)",8
"('value',)",8
"('seen',)",7
"('primary',)",7
"('fabricated',)",7
"('vehicle',)",7
"('port',)",7
"('freight',)",7
"('drought',)",7
"('andor',)",7
"('strengthening',)",7
"('shipments',)",7
"('noting',)",7
"('significantly',)",7
"('businesses',)",7
"('work',)",7
"('being',)",7
"('manhattan',)",7
"('software',)",7
"('employers',)",7
"('contrast',)",7
"('characterized',)",7
"('houston',)",7
"('tight',)",7
"('apartment',)",7
"('difficult',)",7
"('multifamily',)",7
"('slow',)",7
"('small',)",7
"('downward',)",7
"('texas',)",7
"('soybeans',)",7
"('after',)",7
"('drop',)",7
"('ongoing',)",7
"('pay',)",7
"('attract',)",7
"('less',)",7
"('available',)",7
"('continues',)",7
"('despite',)",7
"('greater',)",7
"('projects',)",7
"('pickup',)",7
"('banks',)",7
"('his',)",7
"('majority',)",7
"('uptick',)",6
"('operations',)",6
"('hightech',)",6
"('see',)",6
"('utilization',)",6
"('its',)",6
"('slowdown',)",6
"('apparel',)",6
"('yet',)",6
"('still',)",6
"('shift',)",6
"('cars',)",6
"('current',)",6
"('elevated',)",6
"('occupancy',)",6
"('brokers',)",6
"('would',)",6
"('constraints',)",6
"('active',)",6
"('shortages',)",6
"('delinquencies',)",6
"('confidence',)",6
"('looking',)",6
"('cotton',)",6
"('wheat',)",6
"('farm',)",6
"('difficulty',)",6
"('servicesector',)",6
"('better',)",6
"('economy',)",6
"('leisure',)",6
"('12',)",6
"('consumers',)",6
"('no',)",6
"('3',)",6
"('concentrated',)",6
"('improve',)",6
"('robust',)",6
"('state',)",6
"('into',)",6
"('general',)",6
"('northern',)",6
"('rental',)",6
"('nonresidential',)",6
"('future',)",6
"('month',)",6
"('yeartodate',)",6
"('qualified',)",6
"('change',)",6
"('primarily',)",6
"('mainly',)",6
"('late',)",6
"('exports',)",6
"('soybean',)",6
"('western',)",6
"('expansion',)",6
"('expecting',)",5
"('nonfinancial',)",5
"('flu',)",5
"('poultry',)",5
"('leveled',)",5
"('varied',)",5
"('impact',)",5
"('these',)",5
"('energyproducing',)",5
"('budgets',)",5
"('mall',)",5
"('easter',)",5
"('result',)",5
"('showed',)",5
"('slowing',)",5
"('hotels',)",5
"('anticipate',)",5
"('information',)",5
"('source',)",5
"('accounting',)",5
"('softer',)",5
"('suggesting',)",5
"('expressed',)",5
"('concern',)",5
"('delayed',)",5
"('starts',)",5
"('condo',)",5
"('led',)",5
"('development',)",5
"('downtown',)",5
"('large',)",5
"('meet',)",5
"('purchases',)",5
"('widespread',)",5
"('lows',)",5
"('resources',)",5
"('cattle',)",5
"('back',)",5
"('shortage',)",5
"('when',)",5
"('retain',)",5
"('hires',)",5
"('fuel',)",5
"('say',)",5
"('only',)",5
"('health',)",5
"('says',)",5
"('changes',)",5
"('temporary',)",5
"('pricing',)",5
"('improvements',)",5
"('strengthened',)",5
"('response',)",5
"('he',)",5
"('described',)",5
"('closed',)",5
"('buyer',)",5
"('similar',)",5
"('upstate',)",5
"('second',)",5
"('diesel',)",5
"('existing',)",5
"('centers',)",5
"('notably',)",5
"('applicants',)",5
"('dairy',)",5
"('maintenance',)",5
"('contractors',)",5
"('maryland',)",5
"('stated',)",5
"('relatively',)",5
"('locations',)",5
"('permits',)",5
"('productivity',)",5
"('particular',)",4
"('rainfall',)",4
"('avian',)",4
"('impacted',)",4
"('ticked',)",4
"('sharply',)",4
"('unusually',)",4
"('rubber',)",4
"('plastics',)",4
"('record',)",4
"('overseas',)",4
"('downturn',)",4
"('anticipated',)",4
"('delays',)",4
"('strongest',)",4
"('highs',)",4
"('signs',)",4
"('care',)",4
"('legal',)",4
"('air',)",4
"('newhome',)",4
"('contracts',)",4
"('pending',)",4
"('commented',)",4
"('end',)",4
"('class',)",4
"('driven',)",4
"('side',)",4
"('portfolios',)",4
"('institutions',)",4
"('crops',)",4
"('time',)",4
"('income',)",4
"('out',)",4
"('online',)",4
"('openings',)",4
"('truck',)",4
"('expand',)",4
"('minimum',)",4
"('raise',)",4
"('starting',)",4
"('very',)",4
"('twelve',)",4
"('softness',)",4
"('aerospace',)",4
"('company',)",4
"('weakerthanexpected',)",4
"('note',)",4
"('reductions',)",4
"('forward',)",4
"('citing',)",4
"('others',)",4
"('candidates',)",4
"('slowly',)",4
"('25',)",4
"('falls',)",4
"('another',)",4
"('connecticut',)",4
"('30',)",4
"('appeared',)",4
"('metal',)",4
"('additionally',)",4
"('malls',)",4
"('prospects',)",4
"('homebuilders',)",4
"('beginning',)",4
"('larger',)",4
"('shore',)",4
"('broker',)",4
"('finding',)",4
"('regulatory',)",4
"('payrolls',)",4
"('support',)",4
"('began',)",4
"('imports',)",4
"('above',)",4
"('vehicles',)",4
"('within',)",4
"('finished',)",4
"('cargo',)",4
"('staff',)",4
"('planned',)",4
"('filling',)",4
"('fiveyear',)",4
"('heavy',)",4
"('wisconsin',)",4
"('facility',)",4
"('lay',)",4
"('creditworthiness',)",4
"('airlines',)",4
"('worth',)",4
"('country',)",3
"('delinquency',)",3
"('alleviated',)",3
"('dry',)",3
"('outbreak',)",3
"('rig',)",3
"('count',)",3
"('expanding',)",3
"('softened',)",3
"('came',)",3
"('exposure',)",3
"('like',)",3
"('oklahoma',)",3
"('oilfield',)",3
"('pipeline',)",3
"('bigger',)",3
"('exceptions',)",3
"('observed',)",3
"('entertainment',)",3
"('provided',)",3
"('materialize',)",3
"('negatively',)",3
"('moved',)",3
"('resort',)",3
"('engineering',)",3
"('working',)",3
"('recruiting',)",3
"('agency',)",3
"('rail',)",3
"('strongly',)",3
"('points',)",3
"('lot',)",3
"('deliveries',)",3
"('speculative',)",3
"('made',)",3
"('young',)",3
"('buyers',)",3
"('experience',)",3
"('refinancing',)",3
"('weakened',)",3
"('equity',)",3
"('already',)",3
"('alltime',)",3
"('mortgages',)",3
"('revenue',)",3
"('sources',)",3
"('enough',)",3
"('field',)",3
"('cases',)",3
"('historically',)",3
"('hard',)",3
"('300',)",3
"('rigs',)",3
"('operating',)",3
"('75',)",3
"('could',)",3
"('later',)",3
"('mentioned',)",3
"('drivers',)",3
"('pushed',)",3
"('local',)",3
"('share',)",3
"('accelerated',)",3
"('pass',)",3
"('between',)",3
"('5',)",3
"('notes',)",3
"('index',)",3
"('additional',)",3
"('winter',)",3
"('international',)",3
"('fitness',)",3
"('specialty',)",3
"('15',)",3
"('7',)",3
"('currency',)",3
"('tool',)",3
"('permanent',)",3
"('maker',)",3
"('used',)",3
"('supplies',)",3
"('appear',)",3
"('who',)",3
"('use',)",3
"('leading',)",3
"('total',)",3
"('4',)",3
"('attribute',)",3
"('global',)",3
"('foreign',)",3
"('holding',)",3
"('raised',)",3
"('order',)",3
"('added',)",3
"('specialized',)",3
"('roles',)",3
"('either',)",3
"('range',)",3
"('executive',)",3
"('fill',)",3
"('20',)",3
"('reflecting',)",3
"('structures',)",3
"('amid',)",3
"('contract',)",3
"('every',)",3
"('11',)",3
"('line',)",3
"('island',)",3
"('decrease',)",3
"('soft',)",3
"('weakening',)",3
"('bidding',)",3
"('realtors',)",3
"('point',)",3
"('luxury',)",3
"('continuing',)",3
"('steadily',)",3
"('subdued',)",3
"('helped',)",3
"('fewer',)",3
"('typical',)",3
"('outlet',)",3
"('effect',)",3
"('pennsylvania',)",3
"('lines',)",3
"('rent',)",3
"('open',)",3
"('along',)",3
"('southern',)",3
"('limited',)",3
"('toward',)",3
"('retention',)",3
"('raw',)",3
"('firstquarter',)",3
"('builder',)",3
"('wood',)",3
"('retailer',)",3
"('product',)",3
"('store',)",3
"('produced',)",3
"('becoming',)",3
"('storage',)",3
"('put',)",3
"('furniture',)",3
"('manager',)",3
"('sporting',)",3
"('washington',)",3
"('executives',)",3
"('facilities',)",3
"('expansions',)",3
"('sale',)",3
"('baltimore',)",3
"('begun',)",3
"('administrative',)",3
"('managers',)",3
"('find',)",3
"('again',)",3
"('difficulties',)",3
"('louisiana',)",3
"('entrylevel',)",3
"('hire',)",3
"('compensation',)",3
"('feds',)",3
"('midmay',)",3
"('highend',)",3
"('mining',)",3
"('fall',)",3
"('louisville',)",3
"('announced',)",3
"('40',)",3
"('remainder',)",3
"('raising',)",3
"('values',)",3
"('progress',)",3
"('sioux',)",3
"('output',)",3
"('per',)",3
"('considerably',)",3
"('trade',)",3
"('deposit',)",3
"('constructionrelated',)",3
"('dallasfort',)",3
"('national',)",3
"('recession',)",3
"('austin',)",3
"('aimed',)",3
"('enhancing',)",3
"('javascript',)",3
"('scattered',)",2
"('easing',)",2
"('factory',)",2
"('semiconductors',)",2
"('biotech',)",2
"('pharmaceutical',)",2
"('mergers',)",2
"('acquisitions',)",2
"('export',)",2
"('tempered',)",2
"('dependent',)",2
"('mexico',)",2
"('involved',)",2
"('impacts',)",2
"('lowered',)",2
"('gaming',)",2
"('tailwind',)",2
"('satisfactory',)",2
"('subsided',)",2
"('residual',)",2
"('effects',)",2
"('strike',)",2
"('models',)",2
"('approaching',)",2
"('broadway',)",2
"('architectural',)",2
"('richmonds',)",2
"('affordable',)",2
"('act',)",2
"('graduates',)",2
"('underemployed',)",2
"('fields',)",2
"('providers',)",2
"('clip',)",2
"('making',)",2
"('decisions',)",2
"('quickly',)",2
"('ranging',)",2
"('get',)",2
"('seeing',)",2
"('intermodal',)",2
"('transport',)",2
"('remaining',)",2
"('existinghome',)",2
"('mediumpriced',)",2
"('higherpriced',)",2
"('moveup',)",2
"('midpriced',)",2
"('closings',)",2
"('homebuilding',)",2
"('severe',)",2
"('push',)",2
"('them',)",2
"('consider',)",2
"('decent',)",2
"('hartford',)",2
"('relocate',)",2
"('backlogs',)",2
"('constraint',)",2
"('broadbased',)",2
"('pick',)",2
"('middlemarket',)",2
"('cards',)",2
"('originators',)",2
"('processors',)",2
"('underwriters',)",2
"('edged',)",2
"('default',)",2
"('chargeoffs',)",2
"('ci',)",2
"('lenders',)",2
"('looser',)",2
"('prevented',)",2
"('underway',)",2
