NGram,Frequency
"('in',)",695
"('the',)",627
"('and',)",527
"('to',)",348
"('of',)",321
"('a',)",302
"('that',)",213
"('for',)",203
"('were',)",179
"('reported',)",157
"('prices',)",147
"('sales',)",146
"('contacts',)",143
"('district',)",131
"('demand',)",114
"('activity',)",105
"('was',)",99
"('increased',)",97
"('with',)",95
"('continued',)",95
"('from',)",89
"('growth',)",88
"('year',)",88
"('but',)",81
"('at',)",79
"('some',)",75
"('period',)",74
"('new',)",73
"('on',)",72
"('report',)",68
"('percent',)",67
"('as',)",67
"('firms',)",66
"('construction',)",65
"('are',)",65
"('noted',)",64
"('slightly',)",63
"('than',)",60
"('remained',)",59
"('2015',)",59
"('strong',)",58
"('previous',)",55
"('up',)",53
"('commercial',)",53
"('their',)",52
"('overall',)",51
"('real',)",51
"('estate',)",51
"('reporting',)",50
"('during',)",49
"('most',)",49
"('higher',)",48
"('december',)",48
"('lower',)",47
"('levels',)",47
"('while',)",47
"('november',)",46
"('retail',)",45
"('pace',)",45
"('increases',)",45
"('home',)",45
"('is',)",45
"('manufacturing',)",44
"('since',)",44
"('more',)",42
"('business',)",37
"('production',)",37
"('market',)",36
"('oil',)",36
"('rates',)",36
"('they',)",36
"('or',)",35
"('services',)",35
"('be',)",35
"('2014',)",35
"('conditions',)",34
"('however',)",33
"('residential',)",33
"('increase',)",33
"('areas',)",32
"('reports',)",32
"('contact',)",32
"('about',)",32
"('price',)",32
"('districts',)",31
"('spending',)",31
"('auto',)",31
"('gas',)",31
"('an',)",31
"('one',)",31
"('have',)",31
"('last',)",31
"('consumer',)",30
"('also',)",30
"('over',)",30
"('will',)",30
"('modest',)",29
"('moderate',)",29
"('steady',)",29
"('office',)",29
"('said',)",29
"('months',)",28
"('credit',)",28
"('slight',)",27
"('flat',)",27
"('modestly',)",27
"('loan',)",27
"('little',)",27
"('manufacturers',)",27
"('has',)",27
"('holiday',)",26
"('city',)",26
"('down',)",26
"('expected',)",26
"('labor',)",26
"('across',)",25
"('compared',)",25
"('virginia',)",25
"('generally',)",24
"('expectations',)",24
"('quarter',)",24
"('high',)",24
"('hiring',)",24
"('costs',)",24
"('wage',)",23
"('indicated',)",23
"('earlier',)",23
"('2013',)",23
"('industrial',)",23
"('loans',)",23
"('by',)",23
"('ago',)",23
"('moderately',)",22
"('other',)",22
"('grew',)",22
"('mixed',)",22
"('energy',)",22
"('positive',)",22
"('firm',)",22
"('this',)",21
"('same',)",21
"('all',)",21
"('many',)",21
"('sector',)",21
"('pressures',)",20
"('philadelphia',)",20
"('decreased',)",20
"('markets',)",20
"('rose',)",20
"('wages',)",20
"('tourism',)",19
"('dallas',)",19
"('kansas',)",19
"('natural',)",19
"('materials',)",19
"('optimistic',)",19
"('capital',)",19
"('significant',)",18
"('yearoveryear',)",18
"('dealers',)",18
"('somewhat',)",18
"('declined',)",18
"('due',)",18
"('level',)",18
"('cost',)",18
"('low',)",18
"('remain',)",18
"('area',)",18
"('inventory',)",18
"('it',)",18
"('unchanged',)",18
"('retailers',)",17
"('york',)",17
"('season',)",17
"('inventories',)",17
"('seasonal',)",17
"('improved',)",17
"('month',)",17
"('atlanta',)",16
"('products',)",16
"('there',)",16
"('expect',)",16
"('had',)",16
"('average',)",16
"('rate',)",16
"('respondents',)",16
"('plans',)",16
"('though',)",16
"('continue',)",16
"('our',)",16
"('workers',)",15
"('boston',)",15
"('cleveland',)",15
"('solid',)",15
"('chicago',)",15
"('few',)",15
"('winter',)",15
"('staffing',)",15
"('leasing',)",15
"('change',)",15
"('supply',)",15
"('employment',)",15
"('return',)",15
"('although',)",15
"('early',)",15
"('recent',)",15
"('six',)",15
"('survey',)",15
"('weeks',)",15
"('sectors',)",14
"('slow',)",14
"('industry',)",14
"('homes',)",14
"('slower',)",14
"('lending',)",14
"('agricultural',)",14
"('through',)",14
"('slowed',)",14
"('decline',)",14
"('balance',)",13
"('san',)",13
"('francisco',)",13
"('richmond',)",13
"('volume',)",13
"('transportation',)",13
"('orders',)",13
"('west',)",13
"('traffic',)",13
"('prior',)",13
"('total',)",13
"('several',)",13
"('both',)",13
"('pressure',)",13
"('been',)",13
"('outlook',)",13
"('which',)",13
"('carolina',)",13
"('robust',)",12
"('picked',)",12
"('revenues',)",12
"('multifamily',)",12
"('among',)",12
"('wheat',)",12
"('fourth',)",12
"('stable',)",12
"('metals',)",12
"('top',)",12
"('third',)",12
"('general',)",11
"('below',)",11
"('contrast',)",11
"('minneapolis',)",11
"('manufacturer',)",11
"('exports',)",11
"('builders',)",11
"('housing',)",11
"('fairly',)",11
"('projects',)",11
"('banking',)",11
"('rising',)",11
"('because',)",11
"('space',)",11
"('increasing',)",11
"('next',)",11
"('changed',)",11
"('rents',)",11
"('declines',)",11
"('goods',)",11
"('permits',)",11
"('north',)",11
"('outlooks',)",11
"('limited',)",10
"('weather',)",10
"('service',)",10
"('consulting',)",10
"('decreases',)",10
"('capacity',)",10
"('further',)",10
"('only',)",10
"('singlefamily',)",10
"('according',)",10
"('standards',)",10
"('crop',)",10
"('past',)",10
"('future',)",10
"('coal',)",10
"('yeartodate',)",10
"('these',)",10
"('equipment',)",10
"('particularly',)",10
"('majority',)",10
"('drivers',)",10
"('banks',)",10
"('producers',)",10
"('margins',)",10
"('south',)",10
"('minnesota',)",10
"('plan',)",9
"('well',)",9
"('end',)",9
"('st',)",9
"('louis',)",9
"('freight',)",9
"('stated',)",9
"('its',)",9
"('finished',)",9
"('condo',)",9
"('quality',)",9
"('good',)",9
"('mortgages',)",9
"('agriculture',)",9
"('better',)",9
"('output',)",9
"('improvement',)",9
"('not',)",9
"('businesses',)",9
"('single',)",9
"('note',)",9
"('especially',)",9
"('large',)",9
"('mostly',)",9
"('bankers',)",9
"('beige',)",9
"('book',)",9
"('skilled',)",9
"('payrolls',)",8
"('expanded',)",8
"('largely',)",8
"('gains',)",8
"('drop',)",8
"('above',)",8
"('coming',)",8
"('held',)",8
"('shipments',)",8
"('region',)",8
"('farmers',)",8
"('growing',)",8
"('saw',)",8
"('number',)",8
"('job',)",8
"('experienced',)",8
"('pricing',)",8
"('three',)",8
"('fall',)",8
"('bookings',)",8
"('stronger',)",8
"('years',)",8
"('no',)",8
"('concern',)",8
"('interest',)",8
"('states',)",8
"('into',)",8
"('part',)",8
"('after',)",8
"('late',)",8
"('rental',)",8
"('truck',)",8
"('brokers',)",8
"('mainly',)",8
"('machinery',)",8
"('dakota',)",8
"('sluggish',)",7
"('boosted',)",7
"('10',)",7
"('advertising',)",7
"('buyers',)",7
"('fewer',)",7
"('improving',)",7
"('still',)",7
"('faster',)",7
"('widespread',)",7
"('finance',)",7
"('financial',)",7
"('customers',)",7
"('commented',)",7
"('october',)",7
"('drought',)",7
"('drilling',)",7
"('positions',)",7
"('less',)",7
"('input',)",7
"('decrease',)",7
"('near',)",7
"('says',)",7
"('boost',)",7
"('food',)",7
"('dollar',)",7
"('expenditures',)",7
"('out',)",7
"('first',)",7
"('very',)",7
"('described',)",7
"('typical',)",7
"('mortgage',)",7
"('grow',)",7
"('expressed',)",7
"('weaker',)",7
"('including',)",7
"('contractors',)",7
"('half',)",7
"('building',)",7
"('steel',)",7
"('gasoline',)",7
"('fell',)",7
"('contributed',)",7
"('exceeded',)",6
"('attract',)",6
"('reduced',)",6
"('nonfinancial',)",6
"('professional',)",6
"('current',)",6
"('slowdown',)",6
"('regarding',)",6
"('ports',)",6
"('source',)",6
"('strength',)",6
"('pennsylvania',)",6
"('competition',)",6
"('lenders',)",6
"('milk',)",6
"('farm',)",6
"('corn',)",6
"('cattle',)",6
"('favorable',)",6
"('dairy',)",6
"('recently',)",6
"('upward',)",6
"('categories',)",6
"('say',)",6
"('cite',)",6
"('based',)",6
"('hotel',)",6
"('occupancy',)",6
"('indicate',)",6
"('even',)",6
"('healthcare',)",6
"('off',)",6
"('difficulty',)",6
"('anticipate',)",6
"('sustained',)",6
"('family',)",6
"('christmas',)",6
"('two',)",6
"('throughout',)",6
"('elevated',)",6
"('lines',)",6
"('attributed',)",6
"('anticipated',)",6
"('ahead',)",6
"('small',)",6
"('value',)",6
"('houston',)",6
"('merchandise',)",5
"('highend',)",5
"('showed',)",5
"('basis',)",5
"('purchases',)",5
"('vehicles',)",5
"('12',)",5
"('travel',)",5
"('normal',)",5
"('ski',)",5
"('varied',)",5
"('appeared',)",5
"('bit',)",5
"('coast',)",5
"('cited',)",5
"('segment',)",5
"('improvements',)",5
"('jersey',)",5
"('leading',)",5
"('resources',)",5
"('meat',)",5
"('received',)",5
"('global',)",5
"('texas',)",5
"('uncertainty',)",5
"('availability',)",5
"('primarily',)",5
"('personnel',)",5
"('accelerated',)",5
"('declining',)",5
"('1',)",5
"('remains',)",5
"('items',)",5
"('competitive',)",5
"('chemical',)",5
"('semiconductor',)",5
"('notes',)",5
"('led',)",5
"('equity',)",5
"('trend',)",5
"('5',)",5
"('care',)",5
"('potential',)",5
"('risk',)",5
"('hospitality',)",5
"('shortage',)",5
"('toward',)",5
"('parts',)",5
"('vehicle',)",5
"('wholesale',)",5
"('state',)",5
"('trucking',)",5
"('diesel',)",5
"('deposit',)",5
"('nearly',)",5
"('may',)",5
"('ongoing',)",5
"('concerned',)",5
"('expecting',)",5
"('those',)",5
"('factory',)",5
"('industries',)",5
"('moved',)",5
"('fuel',)",5
"('shopping',)",5
"('store',)",5
"('finding',)",5
"('projected',)",5
"('manager',)",5
"('addition',)",5
"('line',)",5
"('downward',)",5
"('employees',)",5
"('rock',)",5
"('minneapolisst',)",5
"('paul',)",5
"('per',)",5
"('technical',)",4
"('cars',)",4
"('resorts',)",4
"('warm',)",4
"('rapidly',)",4
"('others',)",4
"('constraints',)",4
"('slowing',)",4
"('existing',)",4
"('notably',)",4
"('weak',)",4
"('citys',)",4
"('apartment',)",4
"('buildings',)",4
"('own',)",4
"('significantly',)",4
"('permanent',)",4
"('layoffs',)",4
"('particular',)",4
"('tended',)",4
"('shortages',)",4
"('inflation',)",4
"('scattered',)",4
"('apparel',)",4
"('changes',)",4
"('continues',)",4
"('restaurant',)",4
"('advance',)",4
"('record',)",4
"('who',)",4
"('offset',)",4
"('reducing',)",4
"('investment',)",4
"('investments',)",4
"('longterm',)",4
"('economic',)",4
"('strategy',)",4
"('economy',)",4
"('experiencing',)",4
"('much',)",4
"('health',)",4
"('continuing',)",4
"('us',)",4
"('operating',)",4
"('despite',)",4
"('foreign',)",4
"('terms',)",4
"('another',)",4
"('net',)",4
"('cautiously',)",4
"('median',)",4
"('exceptions',)",4
"('where',)",4
"('massachusetts',)",4
"('jobs',)",4
"('available',)",4
"('week',)",4
"('upstate',)",4
"('major',)",4
"('substantially',)",4
"('northern',)",4
"('time',)",4
"('typically',)",4
"('volumes',)",4
"('primary',)",4
"('trends',)",4
"('trucks',)",4
"('shift',)",4
"('homebuilders',)",4
"('broker',)",4
"('nonresidential',)",4
"('center',)",4
"('national',)",4
"('eastern',)",4
"('being',)",4
"('raw',)",4
"('announced',)",4
"('his',)",4
"('electronics',)",4
"('regions',)",4
"('expansion',)",4
"('aerospace',)",4
"('online',)",4
"('maryland',)",4
"('back',)",4
"('rise',)",4
"('louisville',)",4
"('memphis',)",4
"('account',)",4
"('montana',)",4
"('yearago',)",4
"('hightech',)",4
"('variety',)",3
"('skills',)",3
"('met',)",3
