NGram,Frequency
"('the',)",580
"('in',)",551
"('and',)",551
"('of',)",341
"('to',)",335
"('a',)",289
"('for',)",243
"('that',)",174
"('were',)",151
"('sales',)",147
"('reported',)",139
"('demand',)",136
"('contacts',)",131
"('activity',)",117
"('with',)",115
"('prices',)",104
"('as',)",103
"('from',)",90
"('was',)",87
"('noted',)",81
"('most',)",79
"('district',)",76
"('on',)",75
"('continued',)",72
"('remained',)",68
"('at',)",68
"('year',)",68
"('are',)",66
"('new',)",64
"('firms',)",63
"('but',)",61
"('some',)",61
"('percent',)",61
"('report',)",60
"('last',)",58
"('growth',)",57
"('have',)",57
"('levels',)",56
"('construction',)",56
"('up',)",52
"('increased',)",52
"('over',)",51
"('november',)",51
"('real',)",50
"('estate',)",50
"('by',)",48
"('during',)",48
"('commercial',)",47
"('2012',)",47
"('while',)",46
"('services',)",44
"('strong',)",44
"('or',)",43
"('an',)",43
"('manufacturing',)",42
"('more',)",42
"('december',)",42
"('months',)",42
"('increases',)",41
"('since',)",41
"('loan',)",40
"('period',)",40
"('than',)",38
"('their',)",38
"('districts',)",37
"('although',)",36
"('however',)",36
"('market',)",36
"('business',)",35
"('increase',)",35
"('expected',)",35
"('reports',)",33
"('conditions',)",32
"('auto',)",32
"('also',)",32
"('rates',)",32
"('flat',)",32
"('generally',)",31
"('several',)",31
"('hiring',)",31
"('steady',)",31
"('loans',)",31
"('about',)",31
"('consumer',)",30
"('has',)",30
"('overall',)",30
"('many',)",30
"('is',)",30
"('slightly',)",30
"('retail',)",29
"('indicated',)",29
"('reporting',)",29
"('be',)",29
"('spending',)",28
"('modest',)",28
"('they',)",27
"('2011',)",26
"('manufacturers',)",26
"('production',)",26
"('home',)",26
"('little',)",26
"('further',)",25
"('few',)",25
"('largely',)",25
"('producers',)",24
"('credit',)",24
"('costs',)",24
"('weak',)",24
"('expect',)",24
"('compared',)",23
"('workers',)",23
"('york',)",23
"('energy',)",23
"('number',)",23
"('such',)",22
"('products',)",22
"('inventories',)",22
"('high',)",22
"('earlier',)",22
"('other',)",22
"('our',)",22
"('both',)",21
"('down',)",21
"('late',)",21
"('seasonal',)",21
"('lending',)",21
"('weeks',)",21
"('one',)",21
"('industrial',)",21
"('quarter',)",21
"('said',)",21
"('employment',)",21
"('respondents',)",21
"('residential',)",20
"('wage',)",20
"('due',)",20
"('atlanta',)",20
"('improved',)",20
"('this',)",20
"('across',)",20
"('industry',)",20
"('ago',)",20
"('markets',)",19
"('two',)",19
"('decline',)",19
"('stable',)",19
"('low',)",19
"('office',)",19
"('not',)",19
"('orders',)",19
"('remain',)",19
"('sector',)",18
"('pace',)",18
"('robust',)",18
"('sectors',)",18
"('dallas',)",18
"('city',)",18
"('according',)",18
"('rising',)",18
"('all',)",18
"('coming',)",18
"('first',)",18
"('contact',)",18
"('survey',)",18
"('dealers',)",18
"('holiday',)",17
"('somewhat',)",17
"('businesses',)",17
"('price',)",17
"('pressures',)",17
"('recent',)",17
"('well',)",17
"('san',)",17
"('francisco',)",17
"('equipment',)",17
"('large',)",17
"('higher',)",17
"('next',)",17
"('season',)",16
"('improvement',)",16
"('past',)",16
"('pickup',)",16
"('small',)",16
"('plans',)",16
"('gas',)",16
"('early',)",16
"('remains',)",16
"('firm',)",16
"('years',)",15
"('kansas',)",15
"('chicago',)",15
"('contrast',)",15
"('boston',)",15
"('because',)",15
"('strength',)",15
"('been',)",15
"('capital',)",15
"('very',)",15
"('return',)",15
"('area',)",15
"('2010',)",15
"('continue',)",15
"('positive',)",15
"('significant',)",14
"('tourism',)",14
"('natural',)",14
"('limited',)",14
"('general',)",14
"('retailers',)",14
"('expectations',)",14
"('richmond',)",14
"('winter',)",14
"('healthcare',)",14
"('unchanged',)",14
"('mixed',)",14
"('rose',)",14
"('food',)",14
"('held',)",14
"('capacity',)",14
"('space',)",14
"('third',)",14
"('previous',)",14
"('areas',)",13
"('transportation',)",13
"('ongoing',)",13
"('goods',)",13
"('minneapolis',)",13
"('among',)",13
"('growing',)",13
"('which',)",13
"('attributed',)",13
"('change',)",13
"('will',)",13
"('greater',)",13
"('housing',)",13
"('bankers',)",13
"('decreased',)",13
"('south',)",13
"('gains',)",12
"('slowed',)",12
