NGram,Frequency
"('in', 'the')",170
"('real', 'estate')",56
"('continued', 'to')",52
"('demand', 'for')",45
"('new', 'york')",38
"('of', 'the')",37
"('kansas', 'city')",35
"('the', 'last')",35
"('reported', 'that')",34
"('noted', 'that')",34
"('in', '2011')",33
"('to', 'be')",31
"('increases', 'in')",31
"('san', 'francisco')",29
"('increase', 'in')",29
"('a', 'year')",29
"('indicated', 'that')",28
"('since', 'the')",28
"('the', 'district')",28
"('contacts', 'in')",27
"('with', 'the')",26
"('and', 'san')",25
"('during', 'the')",23
"('st', 'louis')",22
"('year', 'ago')",22
"('commercial', 'real')",21
"('last', 'report')",21
"('to', 'increase')",20
"('for', 'the')",20
"('over', 'the')",20
"('in', 'december')",20
"('the', 'next')",19
"('francisco', 'districts')",18
"('loan', 'demand')",18
"('compared', 'with')",18
"('continue', 'to')",18
"('activity', 'in')",17
"('of', 'new')",17
"('sales', 'were')",17
"('and', 'a')",17
"('to', 'the')",16
"('growth', 'in')",16
"('a', 'few')",16
"('expected', 'to')",16
"('the', 'new')",15
"('construction', 'activity')",15
"('at', 'a')",15
"('number', 'of')",15
"('the', 'outlook')",14
"('sales', 'of')",14
"('in', 'demand')",14
"('held', 'steady')",14
"('that', 'the')",14
"('percent', 'in')",14
"('to', 'improve')",14
"('contacts', 'noted')",14
"('increased', 'in')",13
"('plans', 'to')",13
"('reporting', 'period')",13
"('an', 'increase')",13
"('than', 'a')",13
"('in', 'new')",13
"('prices', 'for')",13
"('return', 'to')",13
"('according', 'to')",13
"('report', 'that')",13
"('and', 'kansas')",12
"('residential', 'real')",12
"('commercial', 'construction')",12
"('pace', 'of')",12
"('outlook', 'for')",12
"('and', 'industrial')",12
"('rise', 'in')",12
"('price', 'increases')",12
"('and', 'other')",12
"('wage', 'pressures')",12
"('to', 'top')",12
"('have', 'been')",12
"('most', 'of')",12
"('low', 'levels')",12
"('the', 'boston')",11
"('were', 'mixed')",11
"('in', 'most')",11
"('on', 'the')",11
"('from', 'the')",11
"('last', 'survey')",11
"('and', 'construction')",11
"('commercial', 'and')",11
"('prices', 'and')",11
"('november', 'and')",11
"('a', 'contact')",11
"('from', 'a')",11
"('to', 'a')",11
"('remained', 'weak')",10
"('that', 'sales')",10
"('the', 'cleveland')",10
"('across', 'the')",10
"('city', 'and')",10
"('new', 'orders')",10
"('in', 'contrast')",10
"('cleveland', 'and')",10
"('consumer', 'spending')",10
"('six', 'weeks')",10
"('vacancy', 'rates')",10
"('said', 'that')",10
"('the', 'first')",10
"('on', 'balance')",10
"('yearago', 'levels')",10
"('to', 'remain')",10
"('with', 'a')",10
"('the', 'richmond')",9
"('and', 'dallas')",9
"('in', 'some')",9
"('at', 'the')",9
"('pressure', 'on')",9
"('stated', 'that')",9
"('with', 'most')",9
"('ahead', 'of')",9
"('the', 'reporting')",9
"('activity', 'was')",9
"('in', 'sales')",9
"('noted', 'an')",9
"('uptick', 'in')",9
"('reports', 'from')",9
"('contact', 'in')",9
"('estate', 'and')",9
"('home', 'sales')",9
"('the', 'pace')",9
"('capital', 'spending')",9
"('generally', 'stable')",9
"('that', 'they')",9
"('is', 'expected')",9
"('also', 'noted')",9
"('compared', 'to')",9
"('since', 'our')",9
"('of', 'our')",9
"('our', 'contacts')",9
"('contacts', 'reported')",9
"('holiday', 'season')",8
"('than', 'in')",8
"('dallas', 'and')",8
"('the', 'districts')",8
"('louis', 'and')",8
"('estate', 'markets')",8
"('most', 'districts')",8
"('picked', 'up')",8
"('demand', 'was')",8
"('said', 'they')",8
"('while', 'the')",8
"('for', '2011')",8
"('sales', 'growth')",8
"('the', 'recent')",8
"('an', 'uptick')",8
"('little', 'change')",8
"('in', 'addition')",8
"('the', 'past')",8
"('majority', 'of')",8
"('home', 'prices')",8
"('signs', 'of')",8
"('improvement', 'in')",8
"('for', 'commercial')",8
"('the', 'fourth')",8
"('fourth', 'quarter')",8
"('and', 'december')",8
"('due', 'to')",8
"('to', 'rise')",8
"('5', 'percent')",8
"('the', 'year')",8
"('the', 'region')",8
"('contacts', 'expect')",8
"('were', 'generally')",8
"('stronger', 'than')",8
