NGram,Frequency
"('in',)",565
"('the',)",542
"('and',)",535
"('to',)",390
"('of',)",309
"('a',)",257
"('for',)",225
"('that',)",199
"('were',)",169
"('sales',)",131
"('reported',)",126
"('contacts',)",117
"('prices',)",107
"('activity',)",106
"('demand',)",105
"('was',)",97
"('with',)",87
"('as',)",87
"('but',)",87
"('new',)",84
"('continued',)",84
"('firms',)",83
"('from',)",80
"('are',)",78
"('on',)",75
"('year',)",71
"('noted',)",69
"('increased',)",68
"('district',)",66
"('some',)",61
"('most',)",61
"('last',)",60
"('construction',)",59
"('have',)",58
"('report',)",57
"('percent',)",57
"('september',)",56
"('up',)",53
"('at',)",52
"('growth',)",52
"('their',)",52
"('while',)",50
"('remained',)",49
"('by',)",49
"('or',)",47
"('business',)",47
"('increase',)",46
"('manufacturing',)",46
"('services',)",46
"('since',)",46
"('has',)",45
"('increases',)",44
"('commercial',)",44
"('is',)",44
"('months',)",43
"('an',)",42
"('they',)",42
"('over',)",42
"('also',)",41
"('real',)",41
"('estate',)",41
"('however',)",40
"('manufacturers',)",40
"('about',)",40
"('consumer',)",39
"('slightly',)",39
"('indicated',)",39
"('be',)",37
"('rates',)",37
"('hiring',)",37
"('flat',)",36
"('than',)",36
"('districts',)",35
"('several',)",35
"('lower',)",35
"('levels',)",35
"('loan',)",35
"('strong',)",34
"('august',)",34
"('spending',)",33
"('production',)",33
"('expected',)",33
"('conditions',)",32
"('during',)",32
"('down',)",31
"('recent',)",31
"('reports',)",31
"('many',)",30
"('remain',)",30
"('had',)",29
"('retail',)",29
"('this',)",29
"('said',)",29
"('steady',)",29
"('auto',)",28
"('products',)",28
"('higher',)",28
"('other',)",28
"('home',)",28
"('although',)",28
"('period',)",28
"('more',)",27
"('overall',)",27
"('market',)",27
"('residential',)",27
"('price',)",27
"('little',)",26
"('loans',)",26
"('ago',)",26
"('next',)",26
"('retailers',)",25
"('been',)",25
"('weak',)",25
"('costs',)",25
"('our',)",25
"('high',)",24
"('chicago',)",24
"('further',)",24
"('due',)",24
"('both',)",23
"('orders',)",23
"('workers',)",23
"('one',)",23
"('low',)",22
"('remains',)",22
"('york',)",21
"('sector',)",21
"('mixed',)",21
"('plans',)",21
"('financial',)",21
"('energy',)",21
"('industrial',)",21
"('survey',)",21
"('boston',)",20
"('somewhat',)",20
"('inventories',)",20
"('respondents',)",20
"('credit',)",20
"('not',)",20
"('generally',)",19
"('dealers',)",19
"('wage',)",19
"('expect',)",19
"('firm',)",19
"('declined',)",19
"('richmond',)",18
"('city',)",18
"('minneapolis',)",18
"('season',)",18
"('goods',)",18
"('decline',)",18
"('industry',)",18
"('according',)",18
"('pressures',)",18
"('modest',)",18
"('cleveland',)",17
"('dallas',)",17
"('still',)",17
"('reporting',)",17
"('holiday',)",17
"('equipment',)",17
"('oil',)",17
"('particularly',)",17
"('earlier',)",17
"('six',)",17
"('tourism',)",16
"('san',)",16
"('large',)",16
"('number',)",16
"('kansas',)",16
"('despite',)",16
"('across',)",16
"('transportation',)",16
"('building',)",16
"('positive',)",16
"('office',)",16
"('producers',)",16
"('uncertainty',)",16
"('expectations',)",16
"('weeks',)",16
"('markets',)",16
"('minnesota',)",16
"('francisco',)",15
"('previous',)",15
"('all',)",15
"('pace',)",15
"('gains',)",15
"('back',)",15
"('very',)",15
"('three',)",15
"('third',)",15
"('slight',)",15
"('being',)",14
"('cited',)",14
"('atlanta',)",14
"('economic',)",14
"('among',)",14
"('it',)",14
"('past',)",14
"('2012',)",14
"('compared',)",14
"('area',)",14
"('which',)",14
"('philadelphia',)",13
"('few',)",13
"('such',)",13
"('areas',)",13
"('outlook',)",13
"('industries',)",13
"('through',)",13
"('rose',)",13
"('note',)",13
"('food',)",13
"('improvement',)",13
"('held',)",13
"('lending',)",13
"('customers',)",13
"('sectors',)",13
"('wages',)",13
"('labor',)",13
"('return',)",13
"('2011',)",13
"('well',)",13
"('contact',)",13
"('inventory',)",13
"('traffic',)",12
"('late',)",12
"('early',)",12
"('capital',)",12
"('expand',)",12
"('capacity',)",12
"('changed',)",12
"('slow',)",12
"('elevated',)",12
"('space',)",12
"('major',)",12
"('decreased',)",12
"('seasonal',)",12
"('metals',)",12
"('top',)",12
"('continue',)",12
"('will',)",12
"('stable',)",12
"('off',)",12
"('picked',)",12
"('improved',)",12
"('builders',)",12
"('businesses',)",12
"('used',)",11
"('month',)",11
"('described',)",11
"('consumers',)",11
"('robust',)",11
"('ahead',)",11
"('interest',)",11
"('these',)",11
"('anticipated',)",11
"('yearoveryear',)",11
"('say',)",11
"('rents',)",11
"('largely',)",11
"('recently',)",11
"('bankers',)",11
"('virginia',)",11
"('outlooks',)",11
"('into',)",10
"('strength',)",10
"('rise',)",10
"('future',)",10
"('gas',)",10
"('materials',)",10
"('shipments',)",10
"('contrast',)",10
"('banking',)",10
"('banks',)",10
"('agriculture',)",10
"('there',)",10
"('limited',)",10
"('basis',)",10
"('travel',)",10
"('because',)",10
"('two',)",10
"('increasing',)",10
"('half',)",10
"('remainder',)",10
"('much',)",10
"('projects',)",10
"('beige',)",10
"('book',)",10
"('fairly',)",9
"('hotel',)",9
