Start_Date,Start_Date_Close,End_Date,End_Date_Close,Difference,Difference_Percent_Change,Increase_Sum,Decrease_Sum,Dec_Inc_Ratio,Movement
1998-12-09,1183.48999,1998-12-14,1141.199951,-42.29003899999998,-0.03573333053708378,149.50023,4845.510189999997,32.41138953431709,0
1999-01-20,1256.619995,1999-01-25,1233.97998,-22.64001499999995,-0.018016596178703926,325.57257999999996,6106.025060000004,18.754727624789545,0
1999-03-17,1297.819946,1999-03-22,1297.01001,-0.809936000000107,-0.0006240742427302061,279.3529799999999,6353.0383600000005,22.741974544177058,0
1999-05-05,1347.310059,1999-05-10,1340.300049,-7.010009999999966,-0.005202967166446403,345.2710799999999,4163.327199999995,12.058140519617213,0
1999-06-16,1330.410034,1999-06-21,1349.0,18.589966000000004,0.013973110187772385,7542.782059999999,143.30481999999998,0.018998934194315035,1
1999-08-11,1301.930054,1999-08-16,1330.77002,28.839966000000004,0.0221517015536996,5212.92074,104.22720999999999,0.01999401395080486,1
1999-09-22,1310.51001,1999-09-27,1283.310059,-27.199951000000056,-0.02075524093097164,212.44696000000002,4787.786729999994,22.536386164339532,0
1999-11-03,1354.930054,1999-11-08,1377.01001,22.07995600000004,0.01629601169065222,3812.486970000002,256.00176,0.06714823211579392,1
1999-12-08,1403.880005,1999-12-13,1415.219971,11.339966000000004,0.008077589223873877,5233.197390000001,61.369490000000006,0.011726958764687451,1
2000-01-19,1455.900024,2000-01-24,1401.530029,-54.36999500000002,-0.037344593793344164,180.91905000000006,7039.544709999996,38.909914185377346,0
2000-03-08,1366.699951,2000-03-13,1383.619995,16.92004399999996,0.012380218487327626,4211.814119999997,116.65580000000004,0.027697281189607702,1
2000-05-03,1415.099976,2000-05-08,1424.170044,9.070067999999992,0.006409489190748168,4319.9350300000015,107.18731999999999,0.024812252789829563,1
2000-06-14,1470.540039,2000-06-19,1486.0,15.459961000000021,0.010513118031463556,5585.634760000005,138.30217,0.024760331805153666,1
2000-08-09,1472.869995,2000-08-14,1491.560059,18.690063999999893,0.01268955445045908,8049.87154,177.45773,0.022044790294877176,1
2000-09-20,1451.339966,2000-09-25,1439.030029,-12.30993699999999,-0.008481773594319933,302.44374000000016,4001.4020799999985,13.230236076302972,0
2000-11-01,1421.219971,2000-11-06,1432.189941,10.969970000000103,0.007718699584752812,6053.938060000007,63.90225,0.010555484606329112,1
2000-12-06,1351.459961,2000-12-11,1380.199951,28.739990000000034,0.02126588343670511,7094.435850000009,116.71814999999997,0.01645206926495781,1
2001-01-17,1329.469971,2001-01-22,1342.900024,13.430053000000044,0.010101809964085337,9634.302320000006,71.82956,0.007455605773433935,1
2001-03-07,1261.890015,2001-03-12,1180.160034,-81.72998099999995,-0.06476791164719689,296.62980000000005,5936.7889799999975,20.014135397050453,0
2001-05-02,1267.430054,2001-05-07,1263.51001,-3.9200439999999617,-0.0030929075633233816,281.3380800000001,5467.499369999997,19.433911577131667,0
2001-06-13,1241.599976,2001-06-18,1208.430054,-33.16992200000004,-0.026715466044757753,271.02172000000013,2291.0404899999994,8.453346432898435,0
2001-08-08,1183.530029,2001-08-13,1191.290039,7.760009999999966,0.006556665069627874,4659.419980000001,92.59111999999999,0.01987181245679424,1
2001-09-19,1016.099976,2001-09-24,1003.4500119999999,-12.649964000000068,-0.01244952691544997,443.2570699999999,1820.1447099999993,4.106295946954664,0
2001-10-24,1085.199951,2001-10-29,1078.300049,-6.899902000000111,-0.0063581849535119545,118.09732999999999,4926.79987,41.71813088407672,0
2001-11-28,1128.52002,2001-12-03,1129.900024,1.380004000000099,0.0012228440572991334,5215.567340000005,78.80061000000002,0.015108732159519954,1
