NGram,Frequency
"('in', 'the')",108
"('of', 'the')",61
"('continued', 'to')",57
"('reported', 'that')",43
"('demand', 'for')",42
"('real', 'estate')",42
"('due', 'to')",38
"('indicated', 'that')",36
"('the', 'last')",35
"('since', 'the')",34
"('noted', 'that')",34
"('a', 'year')",33
"('winter', 'weather')",32
"('to', 'the')",32
"('New', 'York')",30
"('to', 'a')",27
"('increase', 'in')",26
"('in', 'January')",26
"('expected', 'to')",26
"('last', 'report')",25
"('year', 'ago')",25
"('over', 'the')",25
"('for', 'the')",24
"('that', 'the')",23
"('Kansas', 'City')",22
"('the', 'District')",22
"('the', 'year')",21
"('commercial', 'real')",21
"('to', 'be')",21
"('to', 'increase')",20
"('from', 'the')",20
"('growth', 'in')",20
"('the', 'past')",19
"('sales', 'and')",18
"('sales', 'were')",18
"('the', 'same')",18
"('at', 'a')",18
"('during', 'the')",18
"('pace', 'of')",18
"('and', 'the')",18
"('increases', 'in')",17
"('in', '2014')",17
"('home', 'sales')",17
"('St', 'Louis')",16
"('year', 'earlier')",16
"('contacts', 'reported')",16
"('severe', 'winter')",15
"('number', 'of')",15
"('San', 'Francisco')",15
"('and', 'Dallas')",15
"('to', 'improve')",14
"('in', 'sales')",14
"('Contacts', 'in')",14
"('a', 'modest')",14
"('by', 'the')",14
"('in', 'recent')",14
"('from', 'a')",14
"('January', 'and')",14
"('and', 'a')",14
"('compared', 'with')",13
"('construction', 'activity')",13
"('Demand', 'for')",13
"('for', 'commercial')",13
"('the', 'coming')",13
"('Real', 'Estate')",13
"('no', 'change')",13
"('Return', 'to')",13
"('activity', 'was')",13
"('were', 'up')",13
"('contacts', 'noted')",13
"('the', 'previous')",12
"('with', 'the')",12
"('weather', 'conditions')",12
"('reported', 'a')",12
"('change', 'in')",12
"('cold', 'weather')",12
"('prices', 'were')",12
"('to', 'top')",12
"('the', 'next')",12
"('last', 'year')",12
"('of', 'contacts')",12
"('as', 'a')",11
"('in', 'New')",11
"('across', 'the')",11
"('the', 'first')",11
"('outlook', 'for')",11
"('said', 'that')",11
"('activity', 'in')",11
"('this', 'year')",11
"('natural', 'gas')",11
"('an', 'increase')",11
"('in', 'demand')",11
"('relative', 'to')",11
"('six', 'weeks')",11
"('previous', 'report')",10
"('and', 'San')",10
"('in', 'some')",10
"('that', 'sales')",10
"('a', 'slight')",10
"('Atlanta', 'and')",10
"('that', 'they')",10
"('coming', 'months')",10
