NGram,Frequency
"('in',)",597
"('and',)",592
"('the',)",572
"('to',)",399
"('of',)",327
"('a',)",274
"('for',)",205
"('that',)",200
"('were',)",176
"('reported',)",170
"('sales',)",129
"('was',)",119
"('prices',)",114
"('contacts',)",114
"('demand',)",108
"('with',)",107
"('District',)",106
"('from',)",101
"('activity',)",101
"('increased',)",101
"('as',)",97
"('year',)",97
"('growth',)",81
"('at',)",77
"('continued',)",76
"('weather',)",73
"('up',)",72
"('but',)",70
"('noted',)",70
"('some',)",69
"('The',)",68
"('In',)",66
"('report',)",62
"('construction',)",62
"('are',)",61
"('while',)",58
"('New',)",57
"('new',)",57
"('Districts',)",55
"('remained',)",55
"('A',)",55
"('slightly',)",55
"('firms',)",54
"('on',)",53
"('percent',)",52
"('strong',)",51
"('levels',)",51
"('March',)",50
"('period',)",50
"('York',)",48
"('last',)",48
"('higher',)",46
"('increases',)",44
"('business',)",43
"('winter',)",43
"('increase',)",43
"('production',)",41
"('since',)",40
"('City',)",40
"('commercial',)",39
"('expected',)",38
"('be',)",38
"('Contacts',)",38
"('most',)",37
"('or',)",37
"('Dallas',)",37
"('more',)",37
"('an',)",37
"('over',)",37
"('real',)",37
"('estate',)",37
"('than',)",36
"('pace',)",36
"('months',)",36
"('their',)",36
"('Richmond',)",35
"('Kansas',)",35
"('improved',)",35
"('manufacturing',)",35
"('generally',)",34
"('mixed',)",34
"('recent',)",33
"('this',)",33
"('home',)",33
"('market',)",33
"('Cleveland',)",32
"('conditions',)",32
"('rose',)",32
"('rates',)",32
"('is',)",32
"('by',)",31
"('across',)",31
"('have',)",31
"('moderate',)",30
"('San',)",30
"('Francisco',)",30
"('services',)",30
"('reporting',)",30
"('steady',)",30
"('previous',)",29
"('weeks',)",29
"('about',)",29
"('residential',)",28
"('number',)",28
"('indicated',)",27
"('positive',)",27
"('grew',)",27
"('However',)",27
"('loan',)",27
"('due',)",27
"('industrial',)",27
"('loans',)",27
"('modest',)",26
"('Chicago',)",26
"('had',)",26
"('they',)",26
"('also',)",26
"('sector',)",26
"('contact',)",26
"('during',)",26
"('earlier',)",25
"('reports',)",25
"('ago',)",25
"('Philadelphia',)",24
"('St',)",24
"('said',)",24
"('Commercial',)",24
"('pressures',)",24
"('decreased',)",24
"('overall',)",24
"('expect',)",24
"('Atlanta',)",23
"('Minneapolis',)",23
"('decline',)",23
"('wage',)",23
"('office',)",23
"('although',)",23
"('costs',)",23
"('2014',)",23
"('has',)",23
"('Boston',)",22
"('Louis',)",22
"('little',)",22
"('declined',)",22
"('industry',)",22
"('gas',)",22
"('consumer',)",22
"('six',)",22
"('manufacturers',)",22
"('survey',)",22
"('February',)",22
"('flat',)",21
"('markets',)",21
"('Prices',)",21
"('high',)",21
"('Reports',)",20
"('especially',)",20
"('stable',)",20
"('price',)",20
"('down',)",20
"('plans',)",20
"('areas',)",20
"('small',)",20
"('other',)",20
"('several',)",19
"('modestly',)",19
"('Retail',)",19
"('compared',)",19
"('particularly',)",18
"('optimistic',)",18
"('Demand',)",18
"('workers',)",18
"('rise',)",18
"('inventories',)",18
"('credit',)",18
"('labor',)",18
"('all',)",18
"('2013',)",18
"('both',)",17
"('spending',)",17
"('Manufacturing',)",17
"('equipment',)",17
"('orders',)",17
"('auto',)",17
"('slow',)",17
"('Construction',)",17
"('coming',)",17
"('hiring',)",17
"('firm',)",17
"('outlook',)",16
"('housing',)",16
"('there',)",16
"('next',)",16
"('homes',)",16
"('slight',)",16
"('retail',)",16
"('products',)",16
"('few',)",16
"('capital',)",16
"('will',)",16
"('traffic',)",15
"('food',)",15
"('however',)",15
"('inventory',)",15
"('lending',)",15
"('further',)",15
"('contrast',)",15
"('Real',)",15
"('space',)",15
"('level',)",15
"('picked',)",14
"('strengthened',)",14
"('volumes',)",14
"('Beige',)",14
"('natural',)",14
"('skilled',)",14
"('Estate',)",14
"('fell',)",14
"('well',)",14
"('supply',)",14
"('first',)",14
"('not',)",14
"('among',)",14
"('been',)",14
"('somewhat',)",14
"('weatherrelated',)",13
"('severe',)",13
"('low',)",13
"('Book',)",13
"('shipments',)",13
"('Some',)",13
"('cold',)",13
"('healthy',)",13
"('through',)",13
"('slower',)",13
"('pickup',)",13
"('attributed',)",13
"('growing',)",13
"('rents',)",13
"('builders',)",13
"('one',)",13
"('Return',)",13
"('top',)",13
"('quarter',)",13
"('it',)",13
"('spring',)",13
"('still',)",13
"('Consumer',)",12
"('Several',)",12
"('only',)",12
"('crop',)",12
"('oil',)",12
"('strength',)",12
"('unchanged',)",12
"('robust',)",12
"('change',)",12
"('Overall',)",12
"('very',)",12
"('employment',)",12
