NGram,Frequency
"('and',)",231
"('the',)",192
"('in',)",174
"('that',)",129
"('for',)",96
"('districts',)",95
"('reported',)",90
"('were',)",78
"('noted',)",78
"('to',)",77
"('of',)",76
"('was',)",69
"('dallas',)",50
"('most',)",48
"('atlanta',)",46
"('activity',)",45
"('sales',)",45
"('demand',)",45
"('new',)",44
"('chicago',)",41
"('continued',)",39
"('some',)",39
"('york',)",38
"('kansas',)",38
"('city',)",38
"('remained',)",36
"('boston',)",35
"('reports',)",33
"('san',)",32
"('francisco',)",32
"('a',)",32
"('growth',)",30
"('prices',)",30
"('cleveland',)",29
"('richmond',)",29
"('generally',)",27
"('strong',)",27
"('report',)",24
"('said',)",24
"('as',)",24
"('according',)",24
"('markets',)",24
"('construction',)",24
"('while',)",24
"('although',)",24
"('philadelphia',)",23
"('st',)",23
"('louis',)",23
"('minneapolis',)",23
"('however',)",21
"('manufacturing',)",21
"('overall',)",21
"('products',)",21
"('by',)",21
"('district',)",21
"('services',)",21
"('last',)",20
"('on',)",19
"('high',)",18
"('there',)",18
"('labor',)",18
"('wage',)",18
"('energy',)",18
"('increases',)",18
"('since',)",15
"('observed',)",15
"('levels',)",15
"('solid',)",15
"('positive',)",15
"('housing',)",15
"('workers',)",15
"('from',)",14
"('pace',)",12
"('described',)",12
"('softness',)",12
"('spending',)",12
"('industries',)",12
"('with',)",12
"('auto',)",12
"('improved',)",12
"('especially',)",12
"('materials',)",12
"('modest',)",12
"('but',)",12
"('several',)",12
"('are',)",12
"('vehicle',)",12
"('tourism',)",12
"('conditions',)",12
"('good',)",12
"('health',)",12
"('care',)",12
"('transportation',)",12
"('have',)",12
"('other',)",11
"('home',)",11
"('federal',)",9
"('reserve',)",9
"('moderate',)",9
"('mixed',)",9
"('consumer',)",9
"('october',)",9
"('retail',)",9
"('holiday',)",9
"('season',)",9
"('singlefamily',)",9
"('lower',)",9
"('nonresidential',)",9
"('mortgage',)",9
"('lending',)",9
"('specialized',)",9
"('moderated',)",9
"('more',)",9
"('expected',)",9
"('retailers',)",9
"('market',)",9
"('firms',)",9
"('sectors',)",9
"('indicated',)",9
"('had',)",9
"('months',)",9
"('gulf',)",9
"('also',)",9
"('than',)",9
"('manufacturers',)",9
"('production',)",9
"('small',)",9
"('rising',)",9
"('price',)",9
"('earlier',)",9
"('higher',)",9
"('november',)",8
"('at',)",8
"('contacts',)",8
"('2006',)",7
"('whereas',)",6
"('housingrelated',)",6
"('increased',)",6
"('outlook',)",6
"('cautiously',)",6
"('optimistic',)",6
"('concentrated',)",6
"('producers',)",6
"('decline',)",6
"('be',)",6
"('few',)",6
"('slowing',)",6
"('increase',)",6
"('delinquencies',)",6
"('number',)",6
"('tight',)",6
"('highskilled',)",6
"('occupations',)",6
"('stronger',)",6
"('professions',)",6
"('instance',)",6
"('softened',)",6
"('region',)",6
"('weak',)",6
"('merchants',)",6
"('gains',)",6
"('about',)",6
"('led',)",6
"('slow',)",6
"('or',)",6
"('declining',)",6
"('inventories',)",6
"('steady',)",6
"('experienced',)",6
"('food',)",6
"('business',)",6
"('financial',)",6
"('sector',)",6
"('temporary',)",6
"('freight',)",6
"('much',)",6
"('building',)",6
"('shipments',)",6
"('autorelated',)",6
"('slower',)",6
"('industry',)",6
"('coast',)",6
"('goods',)",6
"('slightly',)",6
"('equipment',)",6
"('declines',)",6
"('orders',)",6
"('fewer',)",6
"('being',)",6
"('condominium',)",6
"('robust',)",6
"('commercial',)",6
"('year',)",6
"('banking',)",6
"('finance',)",6
"('credit',)",6
"('standards',)",6
"('engineering',)",6
"('shortages',)",6
"('field',)",6
"('been',)",6
"('costs',)",6
"('work',)",6
"('information',)",5
"('businesses',)",5
"('outside',)",5
"('not',)",5
"('us',)",5
"('return',)",4
"('top',)",4
"('29',)",3
"('summary',)",3
"('full',)",3
"('accelerated',)",3
"('decelerate',)",3
"('despite',)",3
"('continuing',)",3
"('automobile',)",3
"('during',)",3
"('early',)",3
"('serviceproducing',)",3
"('weakest',)",3
"('among',)",3
"('indicate',)",3
"('an',)",3
"('indicators',)",3
"('weaken',)",3
"('specific',)",3
"('many',)",3
"('slight',)",3
"('gave',)",3
"('accounts',)",3
"('pressures',)",3
"('regional',)",3
"('variation',)",3
"('rate',)",3
"('improvements',)",3
"('meanwhile',)",3
"('below',)",3
"('expectations',)",3
"('selling',)",3
"('varied',)",3
"('homerelated',)",3
"('items',)",3
"('highend',)",3
"('electronics',)",3
"('upbeat',)",3
"('headed',)",3
"('into',)",3
"('exceed',)",3
"('yearago',)",3
"('concerned',)",3
"('downturn',)",3
"('guarded',)",3
"('weaker',)",3
"('big',)",3
"('three',)",3
"('makers',)",3
"('only',)",3
"('account',)",3
"('came',)",3
"('healthy',)",3
"('providing',)",3
"('software',)",3
"('technology',)",3
"('particularly',)",3
"('companies',)",3
"('catering',)",3
"('service',)",3
"('providers',)",3
"('beverage',)",3
"('staffing',)",3
"('their',)",3
"('disappointing',)",3
"('weakness',)",3
"('moving',)",3
"('local',)",3
"('expanding',)",3
"('anticipating',)",3
"('coming',)",3
"('mississippi',)",3
"('gaming',)",3
"('revenues',)",3
"('returned',)",3
"('near',)",3
"('prekatrina',)",3
"('strength',)",3
"('reopened',)",3
"('casinos',)",3
"('hotel',)",3
"('occupancy',)",3
"('airport',)",3
"('traffic',)",3
"('currently',)",3
"('going',)",3
"('gangbusters',)",3
"('travel',)",3
"('brisk',)",3
"('trends',)",3
"('hightech',)",3
"('durable',)",3
"('up',)",3
"('yearoveryear',)",3
"('basis',)",3
"('steel',)",3
"('soften',)",3
"('expanded',)",3
"('machine',)",3
"('tools',)",3
"('reporting',)",3
"('motor',)",3
"('energyrelated',)",3
"('posted',)",3
"('marginal',)",3
"('homebuilding',)",3
"('related',)",3
"('trailed',)",3
"('off',)",3
"('substantially',)",3
"('addition',)",3
"('real',)",3
"('estate',)",3
"('almost',)",3
"('all',)",3
"('segment',)",3
"('cited',)",3
"('scattered',)",3
"('reductions',)",3
"('use',)",3
"('nonprice',)",3
"('incentives',)",3
"('residential',)",3
"('contractor',)",3
"('backlogs',)",3
"('decreased',)",3
"('30',)",3
"('percent',)",3
"('spec',)",3
"('homes',)",3
"('built',)",3
"('persist',)",3
"('over',)",3
"('next',)",3
"('rental',)",3
"('vacancy',)",3
"('rates',)",3
"('strengthening',)",3
"('office',)",3
"('space',)",3
"('seen',)",3
"('regions',)",3
"('level',)",3
"('public',)",3
"('project',)",3
"('expand',)",3
"('originations',)",3
"('refinancing',)",3
"('firmed',)",3
"('industrial',)",3
"('loans',)",3
"('stable',)",3
"('quality',)",3
"('tighter',)",3
"('suggest',)",3
"('life',)",3
"('sciences',)",3
"('skills',)",3
"('such',)",3
"('biotechnology',)",3
"('engineers',)",3
"('oil',)",3
"('accountants',)",3
"('welders',)",3
"('people',)",3
"('truck',)",3
"('drivers',)",3
"('strengthened',)",3
"('including',)",3
"('legal',)",3
"('finding',)",3
"('it',)",3
"('difficult',)",3
"('fill',)",3
"('holidayrelated',)",3
"('positions',)",3
"('acting',)",3
"('capacity',)",3
"('constraint',)",3
"('little',)",3
"('changed',)",3
"('employment',)",3
"('net',)",3
"('faster',)",3
"('rapid',)",3
"('pay',)",3
"('professional',)",3
"('technical',)",3
"('jobs',)",3
"('boosted',)",3
"('order',)",3
"('recruit',)",3
"('reduce',)",3
"('staff',)",3
