NGram,Frequency
"('in', 'the')",119
"('continued', 'to')",76
"('of', 'the')",46
"('real', 'estate')",40
"('demand', 'for')",39
"('reported', 'that')",31
"('to', 'be')",31
"('the', 'last')",31
"('noted', 'that')",30
"('since', 'the')",30
"('due', 'to')",26
"('to', 'the')",26
"('Kansas', 'City')",25
"('last', 'report')",25
"('San', 'Francisco')",24
"('increase', 'in')",24
"('the', 'year')",23
"('over', 'the')",22
"('the', 'District')",22
"('activity', 'in')",21
"('New', 'York')",21
"('at', 'a')",21
"('during', 'the')",20
"('a', 'year')",20
"('contacts', 'in')",19
"('sales', 'were')",19
"('growth', 'in')",19
"('continue', 'to')",19
"('for', 'the')",19
"('increases', 'in')",18
"('that', 'the')",18
"('and', 'San')",17
"('in', 'Boston')",17
"('the', 'past')",17
"('to', 'increase')",17
"('Contacts', 'in')",16
"('were', 'up')",16
"('February', 'and')",16
"('with', 'the')",15
"('in', 'demand')",15
"('from', 'the')",15
"('and', 'the')",15
"('in', 'February')",15
"('gas', 'prices')",14
"('indicated', 'that')",14
"('commercial', 'real')",14
"('the', 'first')",14
"('year', 'ago')",14
"('warm', 'weather')",13
"('natural', 'gas')",13
"('loan', 'demand')",13
"('a', 'modest')",13
"('St', 'Louis')",13
"('late', 'February')",13
"('Real', 'Estate')",13
"('that', 'they')",13
"('Return', 'to')",13
"('compared', 'with')",13
"('plans', 'to')",13
"('sales', 'in')",12
"('Districts', 'reported')",12
"('and', 'Kansas')",12
"('to', 'improve')",12
"('and', 'industrial')",12
"('an', 'increase')",12
"('to', 'top')",12
"('to', 'report')",12
"('and', 'March')",12
"('number', 'of')",12
"('outlook', 'for')",11
"('increased', 'in')",11
"('to', 'a')",11
"('estate', 'activity')",11
"('fuel', 'costs')",11
"('expected', 'to')",11
"('contacts', 'reported')",11
"('majority', 'of')",11
"('Demand', 'for')",10
"('and', 'Dallas')",10
"('about', 'the')",10
"('sales', 'and')",10
"('construction', 'activity')",10
"('remained', 'strong')",10
"('in', 'recent')",10
"('percent', 'in')",10
"('with', 'a')",10
"('the', 'next')",10
"('past', 'six')",10
"('contacts', 'noted')",10
"('in', 'late')",10
"('reporting', 'period')",10
"('steady', 'or')",9
"('pressure', 'on')",9
"('the', 'Boston')",9
"('Boston', 'and')",9
"('in', 'Cleveland')",9
"('said', 'that')",9
"('demand', 'was')",9
"('Cleveland', 'and')",9
"('Richmond', 'and')",9
"('have', 'been')",9
"('in', 'New')",9
"('continues', 'to')",9
"('The', 'outlook')",9
"('has', 'been')",9
"('prices', 'for')",9
"('In', 'contrast')",9
"('since', 'our')",9
"('strength', 'in')",9
"('picked', 'up')",9
"('Beige', 'Book')",9
"('according', 'to')",9
"('the', 'previous')",9
"('firms', 'reported')",9
"('six', 'weeks')",9
"('in', 'sales')",9
"('announced', 'plans')",9
"('in', 'most')",8
"('in', 'many')",8
"('they', 'are')",8
"('fuel', 'prices')",8
"('improvement', 'in')",8
"('City', 'and')",8
"('pickup', 'in')",8
"('Cleveland', 'Richmond')",8
"('noted', 'a')",8
"('energy', 'and')",8
"('a', 'few')",8
"('to', 'rise')",8
"('prices', 'and')",8
"('to', 'pass')",8
"('of', '2012')",8
"('sales', 'growth')",8
"('on', 'the')",8
"('of', 'our')",8
"('our', 'last')",8
"('the', 'pace')",8
"('from', 'a')",8
"('several', 'contacts')",8
"('to', 'continue')",8
"('and', 'a')",8
"('office', 'and')",8
"('According', 'to')",8
"('year', 'earlier')",8
"('of', 'new')",8
"('as', 'well')",8
"('in', 'some')",8
"('on', 'a')",8
"('gasoline', 'prices')",8
"('to', 'expand')",7
"('most', 'Districts')",7
"('were', 'generally')",7
"('higher', 'fuel')",7
"('and', 'Chicago')",7
"('rise', 'in')",7
"('were', 'mixed')",7
"('strong', 'in')",7
"('Reports', 'from')",7
"('Consumer', 'Spending')",7
"('pace', 'of')",7
"('as', 'a')",7
"('mild', 'weather')",7
"('for', 'commercial')",7
"('health', 'care')",7
"('reported', 'a')",7
"('information', 'technology')",7
"('profit', 'margins')",7
"('in', '2011')",7
"('most', 'of')",7
"('of', '2011')",7
"('first', 'quarter')",7
"('A', 'contact')",7
"('report', 'that')",7
"('contacts', 'expect')",7
"('pick', 'up')",7
"('the', 'market')",7
"('that', 'sales')",7
"('in', 'March')",7
"('last', 'year')",7
"('of', 'a')",7
"('last', 'Beige')",7
"('orders', 'and')",7
"('prices', 'were')",7
"('were', 'expected')",7
"('the', 'reporting')",7
"('for', 'future')",7
"('as', 'strong')",6
"('much', 'of')",6
"('multifamily', 'housing')",6
"('Activity', 'in')",6
"('reported', 'increased')",6
"('to', 'higher')",6
"('a', 'strong')",6
"('Dallas', 'and')",6
"('Philadelphia', 'and')",6
"('difficult', 'to')",6
"('Atlanta', 'Chicago')",6
"('Chicago', 'and')",6
"('capital', 'spending')",6
"('input', 'costs')",6
"('the', 'near')",6
"('the', 'energy')",6
"('to', 'close')",6
"('Boston', 'New')",6
"('a', 'significant')",6
"('in', 'Philadelphia')",6
"('up', 'in')",6
"('improved', 'in')",6
"('Estate', 'and')",6
"('and', 'Construction')",6
"('to', 'decline')",6
"('the', 'demand')",6
"('demand', 'in')",6
"('activity', 'was')",6
"('reported', 'an')",6
"('they', 'were')",6
"('oil', 'and')",6
"('temporary', 'workers')",6
"('costs', 'and')",6
"('Wage', 'pressures')",6
"('rising', 'fuel')",6
"('for', 'construction')",6
"('First', 'District')",6
"('price', 'increases')",6
"('recent', 'months')",6
"('and', 'some')",6
"('contact', 'in')",6
"('our', 'contacts')",6
"('largely', 'unchanged')",6
"('across', 'the')",6
"('sales', 'to')",6
"('ahead', 'of')",6
"('reported', 'to')",6
"('sales', 'activity')",6
"('Sales', 'of')",6
"('activity', 'has')",6
"('New', 'Jersey')",6
"('percent', 'of')",6
"('home', 'sales')",6
"('Commercial', 'real')",6
"('expectations', 'for')",6
"('six', 'months')",6
"('new', 'orders')",6
"('auto', 'sales')",6
"('the', 'same')",6
"('contacts', 'indicated')",6
"('improved', 'slightly')",6
"('with', 'several')",6
"('Contacts', 'noted')",6
"('previous', 'survey')",6
"('in', 'Minnesota')",6
"('and', 'expectations')",6
"('and', 'were')",6
"('in', 'several')",5
"('spending', 'in')",5
"('the', 'months')",5
"('were', 'reported')",5
"('Residential', 'real')",5
"('largely', 'stable')",5
"('with', 'some')",5
"('was', 'steady')",5
"('showed', 'a')",5
"('especially', 'for')",5
"('start', 'to')",5
"('Cleveland', 'Atlanta')",5
"('Atlanta', 'and')",5
"('Dallas', 'Districts')",5
"('City', 'Districts')",5
"('characterized', 'as')",5
"('Minneapolis', 'and')",5
"('York', 'and')",5
"('Philadelphia', 'Cleveland')",5
"('home', 'improvement')",5
"('in', 'Richmond')",5
"('winter', 'weather')",5
"('robust', 'in')",5
"('lack', 'of')",5
"('occupancy', 'rates')",5
"('decline', 'in')",5
"('largely', 'flat')",5
"('for', 'office')",5
"('cautiously', 'optimistic')",5
"('improvements', 'in')",5
"('lending', 'activity')",5
"('unchanged', 'in')",5
"('commercial', 'and')",5
"('industrial', 'loans')",5
"('in', 'commercial')",5
"('stable', 'or')",5
"('of', 'some')",5
"('such', 'as')",5
"('and', 'production')",5
"('In', 'the')",5
"('leasing', 'activity')",5
"('for', 'a')",5
"('and', 'Prices')",5
"('in', 'their')",5
"('to', 'see')",5
"('noted', 'some')",5
"('activity', 'continued')",5
"('costs', 'were')",5
"('to', 'consumers')",5
"('retail', 'contacts')",5
"('exception', 'of')",5
"('and', 'other')",5
"('10', 'percent')",5
"('months', 'of')",5
"('quarter', 'of')",5
"('the', 'end')",5
"('end', 'of')",5
"('and', 'in')",5
"('because', 'of')",5
"('in', '2012')",5
"('than', 'at')",5
"('at', 'the')",5
"('5', 'percent')",5
"('beginning', 'to')",5
"('cost', 'increases')",5
"('to', 'meet')",5
"('Most', 'contacts')",5
"('and', 'retail')",5
"('vacancy', 'rates')",5
"('in', 'new')",5
"('construction', 'projects')",5
"('optimistic', 'about')",5
"('interest', 'rates')",5
"('prices', 'to')",5
"('price', 'of')",5
"('and', 'they')",5
"('of', 'March')",5
"('very', 'strong')",5
"('York', 'City')",5
"('multifamily', 'construction')",5
"('in', 'western')",5
"('downward', 'pressure')",5
"('on', 'balance')",5
"('while', 'a')",5
"('particularly', 'for')",5
"('Third', 'District')",5
"('have', 'reported')",5
"('concerns', 'about')",5
"('petroleumbased', 'products')",5
"('the', 'majority')",5
"('new', 'home')",5
"('to', 'strengthen')",5
"('relative', 'to')",5
"('and', 'new')",5
"('increases', 'were')",5
"('sales', 'of')",5
"('led', 'to')",5
"('However', 'a')",5
"('also', 'noted')",5
"('a', 'slight')",5
"('contacts', 'continued')",5
"('growth', 'remained')",5
"('parts', 'of')",5
"('well', 'as')",5
"('same', 'period')",5
"('February', '2012')",5
"('of', 'commercial')",5
"('North', 'Dakota')",5
"('firms', 'were')",5
"('firms', 'said')",5
"('Manufacturers', 'in')",4
"('many', 'Districts')",4
"('but', 'they')",4
"('professional', 'business')",4
"('business', 'services')",4
"('were', 'positive')",4
"('unusually', 'warm')",4
"('several', 'Districts')",4
"('reported', 'as')",4
"('held', 'steady')",4
"('conditions', 'were')",4
"('gas', 'drilling')",4
"('were', 'largely')",4
"('stable', 'with')",4
"('credit', 'quality')",4
"('qualified', 'workers')",4
"('transportation', 'costs')",4
"('and', 'St')",4
"('strong', 'start')",4
"('gains', 'in')",4
"('City', 'Dallas')",4
"('Francisco', 'Districts')",4
"('for', 'manufacturing')",4
"('and', 'construction')",4
"('slightly', 'higher')",4
"('producers', 'said')",4
"('in', 'San')",4
"('to', 'hold')",4
"('Boston', 'Cleveland')",4
"('the', 'Cleveland')",4
"('the', 'Districts')",4
"('Boston', 'Philadelphia')",4
"('Chicago', 'Kansas')",4
"('optimistic', 'that')",4
"('that', 'activity')",4
"('However', 'several')",4
"('expressed', 'concern')",4
"('concern', 'about')",4
"('in', 'St')",4
"('Francisco', 'reported')",4
"('that', 'demand')",4
"('and', 'Richmond')",4
"('marketing', 'and')",4
"('the', 'Minneapolis')",4
"('was', 'flat')",4
"('flat', 'to')",4
"('Francisco', 'noted')",4
"('volumes', 'and')",4
"('shortage', 'of')",4
