NGram,Frequency
"('in', 'the')",145
"('continued', 'to')",61
"('of', 'the')",43
"('real', 'estate')",42
"('reported', 'that')",40
"('noted', 'that')",39
"('demand', 'for')",37
"('in', 'January')",36
"('since', 'the')",32
"('the', 'last')",31
"('New', 'York')",30
"('Kansas', 'City')",29
"('increase', 'in')",29
"('last', 'report')",25
"('St', 'Louis')",24
"('during', 'the')",24
"('to', 'be')",23
"('San', 'Francisco')",22
"('early', 'February')",22
"('in', 'sales')",22
"('January', 'and')",22
"('due', 'to')",22
"('increases', 'in')",21
"('sales', 'were')",21
"('reported', 'a')",21
"('a', 'year')",21
"('over', 'the')",20
"('and', 'early')",20
"('compared', 'with')",20
"('at', 'a')",19
"('contacts', 'in')",19
"('plans', 'to')",19
"('growth', 'in')",19
"('to', 'the')",19
"('in', '2012')",19
"('the', 'District')",19
"('home', 'sales')",17
"('to', 'increase')",17
"('that', 'sales')",17
"('year', 'ago')",17
"('to', 'a')",17
"('expected', 'to')",17
"('indicated', 'that')",17
"('sales', 'in')",16
"('commercial', 'real')",16
"('improvement', 'in')",16
"('to', 'improve')",16
"('the', 'next')",16
"('contacts', 'reported')",15
"('that', 'the')",15
"('an', 'increase')",15
"('of', 'our')",15
"('the', 'past')",15
"('from', 'the')",15
"('for', 'the')",14
"('and', 'Kansas')",14
"('and', 'Dallas')",14
"('In', 'contrast')",14
"('our', 'contacts')",14
"('percent', 'in')",14
"('and', 'San')",13
"('Real', 'Estate')",13
"('sales', 'to')",13
"('loan', 'demand')",13
"('natural', 'gas')",13
"('Return', 'to')",13
"('last', 'year')",13
"('in', 'demand')",13
"('sales', 'and')",12
"('announced', 'plans')",12
"('increased', 'in')",12
"('Contacts', 'in')",12
"('in', 'recent')",12
"('in', 'St')",12
"('vacancy', 'rates')",12
"('Demand', 'for')",12
"('to', 'top')",12
"('the', 'same')",12
"('number', 'of')",12
"('Louis', 'and')",11
"('with', 'a')",11
"('contacts', 'noted')",11
"('and', 'a')",11
"('some', 'contacts')",11
"('to', 'report')",11
"('and', 'industrial')",11
"('according', 'to')",11
"('capital', 'spending')",10
"('were', 'generally')",10
"('and', 'the')",10
"('the', 'previous')",10
"('activity', 'was')",10
"('prices', 'and')",10
"('at', 'the')",10
"('the', 'year')",10
"('said', 'that')",10
"('on', 'the')",10
"('continue', 'to')",10
"('a', 'modest')",10
"('The', 'outlook')",10
"('three', 'months')",10
"('such', 'as')",10
"('this', 'year')",10
"('percent', 'of')",10
"('were', 'up')",10
"('sales', 'of')",9
"('outlook', 'for')",9
"('remained', 'strong')",9
"('in', 'some')",9
"('Commercial', 'real')",9
"('City', 'and')",9
"('reporting', 'period')",9
"('of', '2011')",9
"('sales', 'growth')",9
"('inventories', 'were')",9
"('estate', 'activity')",9
"('construction', 'activity')",9
"('in', 'New')",9
"('parts', 'of')",9
"('prices', 'for')",9
"('increases', 'were')",9
"('yearago', 'levels')",9
"('to', 'expand')",8
"('across', 'the')",8
"('reported', 'increased')",8
"('activity', 'and')",8
"('the', 'New')",8
"('Consumer', 'Spending')",8
"('Chicago', 'and')",8
"('mild', 'winter')",8
"('Auto', 'dealers')",8
"('noted', 'increased')",8
"('with', 'some')",8
"('flat', 'to')",8
"('On', 'the')",8
"('little', 'change')",8
"('for', 'commercial')",8
"('largely', 'unchanged')",8
"('conditions', 'in')",8
"('a', 'slight')",8
"('noted', 'an')",8
"('the', 'fourth')",8
"('fourth', 'quarter')",8
"('better', 'than')",8
"('in', 'part')",8
"('end', 'of')",8
"('gas', 'prices')",8
"('than', 'in')",8
"('interest', 'rates')",8
"('Beige', 'Book')",8
"('contacts', 'indicated')",8
"('with', 'the')",8
"('majority', 'of')",8
"('that', 'their')",8
"('since', 'our')",8
"('our', 'last')",8
"('firms', 'reported')",8
"('in', 'Minnesota')",8
"('in', 'new')",7
"('new', 'orders')",7
"('were', 'mixed')",7
"('Wage', 'pressures')",7
"('Dallas', 'Districts')",7
"('about', 'the')",7
"('service', 'firms')",7
"('firms', 'in')",7
"('reported', 'strong')",7
"('winter', 'weather')",7
"('coming', 'months')",7
"('in', 'early')",7
"('low', 'levels')",7
"('multifamily', 'construction')",7
"('levels', 'of')",7
"('demand', 'was')",7
"('ranged', 'from')",7
"('loan', 'categories')",7
"('activity', 'in')",7
"('oil', 'and')",7
"('for', 'new')",7
"('report', 'that')",7
"('compared', 'to')",7
"('the', 'end')",7
"('of', 'last')",7
"('from', 'a')",7
"('six', 'months')",7
"('to', 'continue')",7
"('they', 'were')",7
"('uptick', 'in')",7
"('of', 'new')",7
"('stated', 'that')",7
"('noted', 'a')",7
"('A', 'few')",7
"('their', 'inventories')",7
"('and', 'other')",7
"('that', 'his')",7
"('reported', 'an')",7
"('next', 'three')",7
"('percent', 'reported')",7
"('expect', 'sales')",7
"('and', 'several')",6
"('stable', 'or')",6
"('the', 'near')",6
"('Minneapolis', 'and')",6
"('in', 'most')",6
"('reports', 'of')",6
"('and', 'some')",6
"('the', 'Districts')",6
"('and', 'contacts')",6
"('pressures', 'were')",6
"('Districts', 'reported')",6
"('Philadelphia', 'and')",6
"('information', 'technology')",6
"('the', 'Richmond')",6
"('Richmond', 'Atlanta')",6
"('and', 'Minneapolis')",6
"('reported', 'plans')",6
"('District', 'reported')",6
"('were', 'stable')",6
"('Richmond', 'and')",6
"('higher', 'than')",6
"('samestore', 'sales')",6
"('few', 'months')",6
"('were', 'reported')",6
"('auto', 'sales')",6
"('also', 'reported')",6
"('slightly', 'in')",6
"('Cleveland', 'and')",6
"('held', 'steady')",6
"('in', '2011')",6
"('Estate', 'and')",6
"('and', 'Construction')",6
"('in', 'Boston')",6
"('strength', 'in')",6
"('a', 'moderate')",6
"('availability', 'of')",6
"('were', 'largely')",6
"('orders', 'and')",6
"('energy', 'and')",6
"('strong', 'demand')",6
"('a', 'few')",6
"('auto', 'dealers')",6
"('wage', 'pressures')",6
"('downward', 'pressure')",6
"('commodity', 'prices')",6
"('the', 'cost')",6
"('a', 'bit')",6
"('have', 'been')",6
"('4', 'percent')",6
"('office', 'space')",6
"('signs', 'of')",6
"('recent', 'weeks')",6
"('the', 'region')",6
"('demand', 'from')",6
"('half', 'of')",6
"('to', 'strengthen')",6
"('and', 'commercial')",6
"('last', 'Beige')",6
"('retailers', 'reported')",6
"('up', 'slightly')",6
"('had', 'been')",6
"('six', 'weeks')",6
"('quarter', 'of')",6
"('during', 'January')",6
"('According', 'to')",6
"('pressure', 'on')",6
"('North', 'Carolina')",6
"('warm', 'weather')",6
"('inventory', 'levels')",6
"('new', 'home')",6
"('were', 'noted')",6
"('percent', 'expect')",6
"('the', 'reporting')",6
"('declined', 'in')",5
"('City', 'Districts')",5
"('some', 'Districts')",5
"('conditions', 'were')",5
"('in', 'a')",5
"('Manufacturing', 'and')",5
"('previous', 'report')",5
"('the', 'Boston')",5
"('Richmond', 'Chicago')",5
"('operations', 'and')",5
"('higher', 'in')",5
"('to', 'decrease')",5
"('Dallas', 'and')",5
"('Francisco', 'Districts')",5
"('Cleveland', 'Richmond')",5
"('that', 'business')",5
"('Retail', 'sales')",5
"('reported', 'to')",5
"('the', 'coming')",5
"('were', 'down')",5
"('dealers', 'in')",5
"('slowdown', 'in')",5
"('sales', 'while')",5
"('while', 'contacts')",5
"('Francisco', 'noted')",5
"('to', 'rise')",5
"('in', 'Chicago')",5
"('seen', 'in')",5
"('modest', 'improvement')",5
"('little', 'changed')",5
"('for', 'business')",5
"('was', 'flat')",5
"('slightly', 'higher')",5
"('moderate', 'pace')",5
"('change', 'in')",5
"('of', 'credit')",5
"('coal', 'production')",5
"('and', 'Prices')",5
"('unable', 'to')",5
"('new', 'workers')",5
"('also', 'noted')",5
"('upward', 'pressure')",5
"('was', 'reported')",5
"('pressures', 'remained')",5
"('selling', 'prices')",5
"('prices', 'have')",5
"('input', 'costs')",5
"('percent', 'to')",5
"('the', 'start')",5
"('start', 'of')",5
"('mild', 'weather')",5
"('January', '2011')",5
"('the', 'mild')",5
"('that', 'a')",5
"('same', 'time')",5
"('for', '2012')",5
"('one', 'contact')",5
"('20', 'percent')",5
"('relative', 'to')",5
"('outlook', 'among')",5
"('New', 'England')",5
"('to', 'hire')",5
"('through', 'the')",5
"('of', '2012')",5
"('may', 'have')",5
"('and', 'more')",5
"('improvements', 'in')",5
"('sales', 'activity')",5
"('top', 'Consumer')",5
"('survey', 'of')",5
"('on', 'balance')",5
"('a', 'pickup')",5
"('home', 'prices')",5
"('and', 'that')",5
"('pickup', 'in')",5
"('standards', 'for')",5
"('commercial', 'and')",5
"('industrial', 'loans')",5
"('Third', 'District')",5
"('contacts', 'were')",5
"('were', 'a')",5
"('pace', 'of')",5
"('and', 'sales')",5
"('metals', 'and')",5
"('that', 'they')",5
"('will', 'be')",5
"('levels', 'and')",5
"('picked', 'up')",5
"('prices', 'were')",5
"('for', 'a')",5
"('bankers', 'reported')",5
"('similar', 'to')",5
"('to', 'decline')",5
"('He', 'added')",5
"('added', 'that')",5
"('remained', 'weak')",5
"('several', 'contacts')",5
"('increased', 'and')",5
"('up', 'in')",5
"('and', 'construction')",5
"('Contacts', 'noted')",5
"('were', 'expected')",5
"('the', 'energy')",5
"('percent', 'saw')",5
"('services', 'and')",5
"('a', 'new')",5
"('survey', 'period')",5
"('Districts', 'reporting')",4
"('gains', 'in')",4
"('Activity', 'in')",4
"('except', 'for')",4
"('seasonal', 'items')",4
"('mostly', 'optimistic')",4
"('market', 'conditions')",4
"('estate', 'markets')",4
"('extraction', 'activity')",4
"('and', 'prices')",4
"('input', 'prices')",4
"('Other', 'Business')",4
"('Business', 'Activity')",4
"('has', 'continued')",4
"('Contacts', 'reported')",4
"('in', 'Philadelphia')",4
"('in', 'information')",4
"('Atlanta', 'St')",4
"('increased', 'activity')",4
"('expand', 'operations')",4
"('trending', 'higher')",4
"('the', 'Cleveland')",4
"('close', 'plants')",4
"('plants', 'and')",4
"('lay', 'off')",4
"('goods', 'and')",4
"('concern', 'about')",4
"('by', 'the')",4
"('in', 'Europe')",4
"('York', 'Philadelphia')",4
"('operations', 'in')",4
"('and', 'Tourism')",4
"('and', 'consumer')",4
"('reported', 'in')",4
"('and', 'Richmond')",4
"('sales', 'increases')",4
"('a', 'slowdown')",4
"('were', 'optimistic')",4
"('to', 'slightly')",4
"('at', 'low')",4
"('levels', 'Contacts')",4
"('building', 'permits')",4
"('improvement', 'since')",4
"('decreased', 'in')",4
"('Banking', 'and')",4
"('and', 'Finance')",4
"('described', 'as')",4
"('in', 'Richmond')",4
"('continued', 'at')",4
"('to', 'moderately')",4
"('moderately', 'stronger')",4
"('standards', 'remained')",4
"('unchanged', 'in')",4
"('further', 'for')",4
"('were', 'steady')",4
"('winter', 'wheat')",4
"('lower', 'than')",4
"('saw', 'a')",4
"('drop', 'in')",4
"('very', 'strong')",4
"('and', 'production')",4
"('Wages', 'and')",4
"('manufacturing', 'and')",4
"('to', 'find')",4
"('Staffing', 'firms')",4
"('retail', 'and')",4
"('in', 'both')",4
"('wage', 'increases')",4
"('manufacturing', 'firms')",4
"('First', 'District')",4
"('early', '2012')",4
"('to', 'up')",4
"('are', 'generally')",4
"('December', '2011')",4
"('ago', 'and')",4
"('and', 'one')",4
"('expect', 'the')",4
"('for', 'some')",4
"('they', 'are')",4
"('the', 'US')",4
"('further', 'in')",4
"('than', 'last')",4
"('to', 'have')",4
"('year', 'earlier')",4
"('concerns', 'about')",4
"('price', 'of')",4
"('source', 'of')",4
"('a', 'number')",4
"('noting', 'that')",4
"('rates', 'and')",4
"('yearearlier', 'levels')",4
"('pick', 'up')",4
"('estate', 'contacts')",4
"('for', 'prime')",4
"('do', 'not')",4
"('demand', 'in')",4
"('By', 'contrast')",4
"('and', 'distribution')",4
"('to', 'experience')",4
"('is', 'expected')",4
"('with', 'most')",4
"('of', 'a')",4
"('In', 'the')",4
"('into', 'the')",4
"('of', 'winter')",4
"('car', 'sales')",4
"('rebound', 'in')",4
"('York', 'City')",4
"('the', 'first')",4
"('Construction', 'and')",4
"('and', 'Real')",4
"('market', 'has')",4
"('the', 'market')",4
"('last', 'years')",4
"('in', 'business')",4
"('next', 'six')",4
"('the', 'current')",4
"('of', 'demand')",4
"('to', 'some')",4
"('more', 'optimistic')",4
"('especially', 'for')",4
"('the', 'pace')",4
"('it', 'was')",4
"('a', 'good')",4
"('as', 'a')",4
"('more', 'positive')",4
"('firm', 'reported')",4
"('The', 'majority')",4
"('improve', 'in')",4
"('pricing', 'power')",4
"('decline', 'in')",4
"('past', 'six')",4
"('optimistic', 'about')",4
"('yearoveryear', 'basis')",4
"('their', 'capital')",4
"('above', 'yearago')",4
"('past', 'few')",4
"('modest', 'increase')",4
"('starting', 'to')",4
"('rates', 'for')",4
"('business', 'and')",4
"('during', '2012')",4
"('2011', 'levels')",4
"('contacts', 'expect')",4
"('raw', 'materials')",4
"('to', 'our')",4
"('finished', 'goods')",4
"('last', 'month')",4
"('remained', 'very')",4
"('had', 'increased')",4
"('Credit', 'standards')",4
"('for', 'office')",4
"('activity', 'remained')",4
"('for', 'most')",4
"('contacts', 'continued')",4
"('in', 'loan')",4
"('and', 'most')",4
"('appeared', 'to')",4
"('the', 'survey')",4
"('drought', 'conditions')",4
"('throughout', 'the')",4
"('prices', 'to')",4
"('for', 'these')",4
"('noted', 'for')",4
"('particularly', 'for')",4
"('the', 'retailers')",4
"('were', 'too')",4
"('the', 'car')",4
"('car', 'dealers')",4
"('Manufacturing', 'activity')",4
"('construction', 'in')",4
"('lack', 'of')",4
"('Minnesota', 'and')",4
"('contacts', 'expected')",4
"('was', 'expected')",4
"('an', 'uptick')",4
"('further', 'during')",4
"('planned', 'to')",4
"('loan', 'quality')",4
"('largely', 'due')",4
"('the', 'prior')",4
"('Contacts', 'said')",4
"('orders', 'shipments')",3
"('production', 'and')",3
"('in', 'capital')",3
"('especially', 'in')",3
"('or', 'increased')",3
"('consumer', 'spending')",3
"('generally', 'positive')",3
"('of', 'seasonal')",3
"('items', 'and')",3
"('sales', 'outlook')",3
"('near', 'future')",3
"('was', 'mostly')",3
"('Districts', 'but')",3
"('the', 'Minneapolis')",3
"('Residential', 'real')",3
"('most', 'Districts')",3
"('positive', 'results')",3
"('results', 'in')",3
"('increased', 'slightly')",3
"('a', 'variety')",3
"('variety', 'of')",3
"('difficulties', 'finding')",3
"('although', 'contacts')",3
"('and', 'Other')",3
"('Activity', 'Manufacturing')",3
"('spending', 'in')",3
