NGram,Frequency
"('in', 'the')",156
"('continued', 'to')",55
"('of', 'the')",40
"('reported', 'that')",39
"('demand', 'for')",35
"('real', 'estate')",34
"('during', 'the')",34
"('over', 'the')",33
"('the', 'last')",32
"('noted', 'that')",28
"('since', 'the')",28
"('November', 'and')",25
"('for', 'the')",25
"('last', 'report')",24
"('New', 'York')",23
"('to', 'be')",23
"('the', 'District')",23
"('such', 'as')",22
"('number', 'of')",22
"('reporting', 'period')",21
"('a', 'year')",20
"('and', 'December')",19
"('with', 'the')",19
"('sales', 'were')",18
"('due', 'to')",18
"('indicated', 'that')",18
"('at', 'a')",18
"('San', 'Francisco')",17
"('to', 'the')",17
"('in', 'late')",17
"('late', 'November')",17
"('growth', 'in')",16
"('noted', 'a')",16
"('year', 'ago')",16
"('contacts', 'noted')",16
"('compared', 'with')",15
"('were', 'up')",15
"('Kansas', 'City')",15
"('in', 'November')",15
"('in', '2012')",15
"('Demand', 'for')",15
"('increase', 'in')",15
"('the', 'past')",15
"('the', 'reporting')",15
"('the', 'coming')",15
"('in', 'most')",14
"('loan', 'demand')",14
"('increases', 'in')",14
"('that', 'the')",14
"('Real', 'Estate')",14
"('in', 'demand')",14
"('percent', 'in')",14
"('continue', 'to')",14
"('to', 'a')",14
"('that', 'sales')",14
"('from', 'the')",13
"('construction', 'activity')",13
"('as', 'a')",13
"('and', 'the')",13
"('from', 'a')",13
"('Return', 'to')",13
"('the', 'first')",13
"('to', 'increase')",13
"('commercial', 'real')",12
"('and', 'San')",12
"('pickup', 'in')",12
"('to', 'top')",12
"('to', 'report')",12
"('the', 'next')",12
"('contacts', 'reported')",12
"('sales', 'in')",11
"('reported', 'a')",11
"('according', 'to')",11
"('and', 'industrial')",11
"('prices', 'for')",11
"('on', 'the')",11
"('the', 'year')",11
"('that', 'they')",11
"('plans', 'to')",11
"('in', 'December')",11
"('improvement', 'in')",10
"('sales', 'and')",10
"('St', 'Louis')",10
"('In', 'contrast')",10
"('prices', 'were')",10
"('coming', 'months')",10
"('the', 'same')",10
"('Contacts', 'in')",10
"('and', 'a')",10
"('picked', 'up')",9
"('the', 'pace')",9
"('pace', 'of')",9
"('Reports', 'from')",9
"('a', 'slight')",9
"('for', 'most')",9
"('as', 'the')",9
"('and', 'Dallas')",9
"('were', 'reported')",9
