NGram,Frequency
"('in', 'the')",188
"('continued', 'to')",64
"('of', 'the')",63
"('since', 'the')",38
"('real', 'estate')",38
"('to', 'be')",37
"('demand', 'for')",35
"('the', 'District')",32
"('reported', 'that')",32
"('the', 'last')",28
"('over', 'the')",28
"('in', 'April')",28
"('growth', 'in')",27
"('New', 'York')",27
"('a', 'year')",26
"('last', 'report')",25
"('noted', 'that')",25
"('during', 'the')",25
"('for', 'the')",24
"('number', 'of')",23
"('increase', 'in')",23
"('at', 'a')",22
"('said', 'that')",21
"('due', 'to')",21
"('the', 'year')",21
"('indicated', 'that')",20
"('to', 'the')",19
"('and', 'the')",19
"('to', 'a')",19
"('continue', 'to')",19
"('that', 'sales')",19
"('San', 'Francisco')",18
"('the', 'previous')",18
"('the', 'next')",18
"('sales', 'were')",17
"('activity', 'in')",17
"('from', 'the')",16
"('increases', 'in')",16
"('reporting', 'period')",16
"('from', 'a')",16
"('in', 'recent')",16
"('April', 'and')",16
"('in', 'most')",15
"('Districts', 'noted')",15
"('plans', 'to')",15
"('increased', 'in')",15
"('compared', 'with')",15
"('sales', 'in')",15
"('that', 'the')",15
"('an', 'increase')",15
"('year', 'ago')",15
"('loan', 'demand')",14
"('noted', 'a')",14
"('contacts', 'in')",14
"('and', 'San')",14
"('Kansas', 'City')",14
"('in', 'sales')",14
"('Real', 'Estate')",14
"('pickup', 'in')",14
"('to', 'increase')",14
"('Demand', 'for')",13
"('commercial', 'real')",13
"('St', 'Louis')",13
"('to', 'improve')",13
"('prices', 'were')",13
"('Return', 'to')",13
"('were', 'up')",13
"('expected', 'to')",13
"('percent', 'of')",13
"('up', 'in')",12
"('such', 'as')",12
"('a', 'few')",12
"('pace', 'of')",12
"('and', 'a')",12
"('reports', 'that')",12
"('to', 'top')",12
"('the', 'first')",12
"('that', 'they')",12
"('majority', 'of')",12
"('with', 'the')",12
"('contacts', 'reported')",12
"('to', 'expand')",11
"('remained', 'strong')",11
"('Districts', 'and')",11
"('the', 'Philadelphia')",11
"('activity', 'was')",11
"('District', 'noted')",11
"('the', 'Richmond')",11
"('continues', 'to')",11
"('According', 'to')",11
"('year', 'earlier')",11
"('and', 'May')",11
"('information', 'technology')",10
"('picked', 'up')",10
"('ahead', 'of')",10
"('and', 'contacts')",10
"('in', 'a')",10
"('in', 'their')",10
"('District', 'reported')",10
"('and', 'industrial')",10
"('and', 'Dallas')",10
"('the', 'Minneapolis')",10
"('contacts', 'noted')",10
"('they', 'were')",10
"('have', 'been')",10
"('construction', 'activity')",10
"('in', 'May')",10
"('in', 'demand')",10
"('Beige', 'Book')",10
"('on', 'a')",10
"('since', 'our')",10
"('the', 'reporting')",10
"('Dallas', 'and')",9
"('Dallas', 'Districts')",9
"('previous', 'report')",9
"('District', 'said')",9
"('in', 'part')",9
"('a', 'pickup')",9
"('Contacts', 'in')",9
"('sales', 'to')",9
"('uptick', 'in')",9
"('next', 'three')",9
"('three', 'months')",9
"('for', 'commercial')",9
"('to', 'report')",9
"('a', 'modest')",9
