NGram,Frequency
"('in', 'the')",149
"('continued', 'to')",61
"('real', 'estate')",56
"('demand', 'for')",49
"('of', 'the')",45
"('reported', 'that')",40
"('noted', 'that')",39
"('in', 'january')",36
"('since', 'the')",33
"('contacts', 'in')",31
"('the', 'last')",31
"('new', 'york')",30
"('kansas', 'city')",29
"('increase', 'in')",29
"('commercial', 'real')",26
"('last', 'report')",25
"('st', 'louis')",24
"('during', 'the')",24
"('to', 'be')",23
"('san', 'francisco')",22
"('early', 'february')",22
"('in', 'sales')",22
"('compared', 'with')",22
"('over', 'the')",22
"('january', 'and')",22
"('due', 'to')",22
"('increases', 'in')",21
"('sales', 'were')",21
"('reported', 'a')",21
"('a', 'year')",21
"('growth', 'in')",20
"('and', 'early')",20
"('at', 'a')",19
"('home', 'sales')",19
"('contacts', 'reported')",19
"('plans', 'to')",19
"('to', 'the')",19
"('in', '2012')",19
"('the', 'district')",19
"('on', 'the')",18
"('to', 'increase')",17
"('that', 'sales')",17
"('year', 'ago')",17
"('to', 'a')",17
"('our', 'contacts')",17
"('expected', 'to')",17
"('indicated', 'that')",17
"('according', 'to')",17
"('in', 'new')",16
"('sales', 'in')",16
"('improvement', 'in')",16
"('contacts', 'noted')",16
"('to', 'improve')",16
"('the', 'next')",16
"('that', 'the')",15
"('natural', 'gas')",15
"('an', 'increase')",15
"('of', 'our')",15
"('the', 'past')",15
"('from', 'the')",15
"('for', 'the')",14
"('and', 'kansas')",14
"('and', 'dallas')",14
"('in', 'contrast')",14
"('auto', 'dealers')",14
"('percent', 'in')",14
"('activity', 'in')",13
"('consumer', 'spending')",13
"('wage', 'pressures')",13
"('increased', 'in')",13
"('and', 'san')",13
"('sales', 'to')",13
"('loan', 'demand')",13
"('a', 'few')",13
"('return', 'to')",13
"('last', 'year')",13
"('in', 'demand')",13
"('sales', 'of')",12
"('sales', 'and')",12
"('announced', 'plans')",12
"('in', 'recent')",12
"('in', 'st')",12
"('vacancy', 'rates')",12
"('prices', 'and')",12
"('to', 'top')",12
"('the', 'same')",12
"('number', 'of')",12
"('the', 'outlook')",12
"('some', 'contacts')",12
"('capital', 'spending')",11
"('louis', 'and')",11
"('activity', 'was')",11
"('and', 'construction')",11
"('with', 'a')",11
"('at', 'the')",11
"('and', 'a')",11
"('to', 'report')",11
"('and', 'industrial')",11
"('were', 'generally')",10
"('and', 'the')",10
"('and', 'other')",10
"('the', 'previous')",10
"('inventories', 'were')",10
"('construction', 'activity')",10
"('conditions', 'in')",10
"('the', 'year')",10
"('said', 'that')",10
"('continue', 'to')",10
"('a', 'modest')",10
"('three', 'months')",10
"('increases', 'were')",10
"('contacts', 'indicated')",10
"('such', 'as')",10
"('this', 'year')",10
"('percent', 'of')",10
"('were', 'up')",10
"('outlook', 'for')",9
"('remained', 'strong')",9
"('in', 'some')",9
"('and', 'prices')",9
"('manufacturing', 'and')",9
"('city', 'and')",9
"('firms', 'in')",9
"('reporting', 'period')",9
"('of', '2011')",9
"('sales', 'growth')",9
"('mild', 'winter')",9
"('estate', 'activity')",9
"('multifamily', 'construction')",9
"('parts', 'of')",9
"('a', 'slight')",9
"('prices', 'for')",9
"('yearago', 'levels')",9
"('to', 'expand')",8
"('across', 'the')",8
"('new', 'orders')",8
"('reported', 'increased')",8
"('information', 'technology')",8
"('activity', 'and')",8
"('the', 'new')",8
"('retail', 'sales')",8
"('chicago', 'and')",8
"('auto', 'sales')",8
"('estate', 'and')",8
"('noted', 'increased')",8
"('with', 'some')",8
"('flat', 'to')",8
"('little', 'change')",8
"('for', 'commercial')",8
"('largely', 'unchanged')",8
