NGram,Frequency
"('and',)",1054
"('in',)",1041
"('the',)",1008
"('reported',)",715
"('of',)",481
"('districts',)",386
"('that',)",330
"('district',)",321
"('increases',)",288
"('prices',)",260
"('construction',)",253
"('to',)",250
"('was',)",223
"('are',)",218
"('new',)",210
"('a',)",210
"('were',)",207
"('for',)",205
"('city',)",189
"('richmond',)",186
"('minneapolis',)",184
"('atlanta',)",178
"('dallas',)",177
"('san',)",172
"('francisco',)",172
"('y2k',)",165
"('kansas',)",154
"('as',)",145
"('demand',)",140
"('is',)",135
"('price',)",129
"('cleveland',)",126
"('some',)",126
"('york',)",121
"('st',)",121
"('louis',)",121
"('chicago',)",120
"('growth',)",115
"('consumer',)",108
"('increased',)",106
"('by',)",105
"('philadelphia',)",96
"('with',)",96
"('steady',)",95
"('rising',)",93
"('indicated',)",91
"('all',)",89
"('activity',)",88
"('both',)",88
"('commercial',)",87
"('wage',)",85
"('residential',)",83
"('boston',)",82
"('products',)",81
"('there',)",81
"('workers',)",81
"('high',)",80
"('have',)",80
"('strong',)",78
"('no',)",76
"('such',)",72
"('low',)",72
"('rates',)",72
"('more',)",70
"('sales',)",69
"('due',)",67
"('employment',)",67
"('while',)",66
"('country',)",63
"('or',)",62
"('even',)",61
"('than',)",61
"('steel',)",60
"('increasing',)",60
"('moderate',)",59
"('an',)",59
"('be',)",58
"('although',)",58
"('across',)",56
"('retail',)",56
"('this',)",55
"('most',)",55
"('labor',)",55
"('from',)",54
"('materials',)",54
"('many',)",53
"('problems',)",53
"('several',)",53
"('little',)",52
"('disruptions',)",52
"('hightech',)",52
"('however',)",51
"('anticipated',)",51
"('loans',)",51
"('information',)",50
"('percent',)",48
"('higher',)",48
"('temporary',)",48
"('computer',)",47
"('business',)",47
"('stockpiling',)",47
"('lending',)",46
"('minor',)",46
"('flat',)",44
"('raw',)",43
"('not',)",42
"('tight',)",42
"('vacancy',)",42
"('being',)",42
"('noted',)",42
"('at',)",41
"('also',)",41
"('increase',)",41
"('less',)",41
"('productivity',)",41
"('service',)",41
"('firms',)",41
"('industries',)",40
"('wages',)",40
"('strength',)",39
"('services',)",39
"('truckers',)",39
"('real',)",38
"('estate',)",38
"('mixed',)",38
"('varied',)",38
"('production',)",38
"('markets',)",37
"('throughout',)",37
"('mentioned',)",36
"('their',)",36
"('standards',)",36
"('manufacturing',)",35
"('especially',)",35
"('been',)",35
"('credit',)",35
"('often',)",34
"('softness',)",34
"('where',)",33
"('paper',)",33
"('florida',)",33
"('2000',)",32
"('inventories',)",32
"('these',)",32
"('effect',)",31
"('only',)",31
"('soft',)",31
"('natural',)",31
"('expected',)",30
"('internet',)",30
"('led',)",30
"('agriculture',)",30
"('producers',)",30
"('other',)",29
"('caused',)",29
"('items',)",29
"('bottled',)",29
"('water',)",29
"('batteries',)",29
"('competition',)",29
"('into',)",28
"('producer',)",28
"('gains',)",28
"('it',)",28
"('slowing',)",28
"('equipment',)",27
"('inventory',)",27
"('exception',)",27
"('4',)",27
"('building',)",27
"('described',)",26
"('return',)",26
"('top',)",26
"('on',)",25
"('during',)",25
"('expect',)",25
"('exceptions',)",25
"('reporting',)",25
"('generally',)",25
"('reports',)",24
"('regions',)",24
"('ecommerce',)",24
"('stimulated',)",24
"('has',)",24
"('fall',)",24
"('tourism',)",24
"('may',)",24
"('related',)",24
"('uncertainty',)",24
"('cargo',)",24
"('possible',)",24
"('unemployment',)",24
"('technologists',)",24
"('unusual',)",24
"('technology',)",24
"('opportunities',)",24
"('computerrelated',)",24
"('now',)",24
"('efforts',)",24
"('largely',)",24
"('passed',)",24
"('agencies',)",24
"('having',)",24
"('placing',)",24
"('who',)",24
"('released',)",24
"('projects',)",24
"('jobs',)",24
"('bank',)",23
"('businesses',)",23
"('apparel',)",23
"('levels',)",23
"('cement',)",23
"('concrete',)",23
"('impact',)",23
"('bug',)",23
"('like',)",23
"('small',)",23
"('portion',)",23
"('overall',)",23
"('anticipation',)",23
"('event',)",23
"('banks',)",23
"('liquidity',)",23
"('cash',)",23
"('withdrawn',)",23
"('metal',)",22
"('machinery',)",22
"('chemicals',)",22
"('drugs',)",22
"('input',)",22
"('usually',)",22
"('energy',)",22
"('inputs',)",22
"('which',)",22
"('logs',)",22
"('declines',)",22
"('telecommunication',)",22
"('offset',)",21
"('shipments',)",21
"('cited',)",21
"('reasons',)",21
"('output',)",21
"('face',)",21
"('signs',)",21
"('accelerating',)",21
"('inflation',)",21
"('including',)",21
"('consumers',)",21
"('index',)",21
"('rise',)",21
"('3',)",21
"('percentage',)",21
"('plan',)",21
"('planned',)",21
"('year',)",21
"('sectors',)",21
"('hotel',)",21
"('sharp',)",21
"('metropolitan',)",21
"('area',)",21
"('retailers',)",20
"('much',)",20
"('orders',)",20
"('stable',)",20
"('consistent',)",20
"('moderately',)",20
"('lawyers',)",20
"('said',)",20
"('fraction',)",20
"('planning',)",20
"('least',)",20
"('pressure',)",20
"('met',)",20
"('nonwage',)",20
"('benefits',)",20
"('stock',)",20
"('options',)",20
"('bonuses',)",20
"('health',)",20
"('benefit',)",20
"('coverage',)",20
"('continued',)",19
"('did',)",19
"('limited',)",19
"('helpwanted',)",19
"('ads',)",19
"('record',)",19
"('volume',)",19
"('specific',)",19
"('categories',)",19
"('employees',)",19
"('short',)",19
"('supply',)",19
"('included',)",19
"('office',)",19
"('managers',)",19
"('nurses',)",19
"('pharmaceutical',)",19
"('numbers',)",19
"('looking',)",19
"('work',)",19
"('they',)",19
"('sought',)",19
"('employers',)",19
"('except',)",18
"('electronics',)",18
"('delinquencies',)",18
"('down',)",18
"('stringent',)",18
"('loan',)",18
"('requirements',)",18
"('unchanged',)",18
"('based',)",17
"('few',)",17
"('financial',)",17
"('seasonal',)",17
"('those',)",17
"('total',)",17
"('mortgages',)",17
"('particularly',)",17
"('refinancings',)",17
"('agricultural',)",16
"('oil',)",16
"('activation',)",16
"('rigs',)",16
"('drilling',)",16
"('gas',)",16
"('greatly',)",16
"('iron',)",16
"('ore',)",16
"('broadly',)",15
"('holding',)",15
"('home',)",15
"('resources',)",15
"('cereal',)",15
"('crops',)",15
"('affect',)",15
"('farm',)",15
"('incomes',)",15
"('farmers',)",15
"('missouri',)",15
"('foreign',)",15
"('picking',)",15
"('up',)",15
"('winter',)",15
"('wheat',)",15
"('crop',)",15
"('looks',)",15
"('good',)",15
"('texas',)",15
"('suffering',)",15
"('drought',)",15
"('hog',)",15
"('reducing',)",15
"('herds',)",15
"('response',)",15
"('pork',)",15
"('cattle',)",15
"('doing',)",15
"('well',)",15
"('combination',)",15
"('beef',)",15
"('feed',)",15
"('expectations',)",14
"('always',)",14
"('follow',)",14
"('patterns',)",14
"('growing',)",14
"('reportedly',)",14
"('reduced',)",14
"('booming',)",14
"('parts',)",14
"('slight',)",14
"('large',)",13
"('homes',)",13
"('shortages',)",13
"('buildable',)",13
"('land',)",13
"('decline',)",13
"('slower',)",13
"('hand',)",13
"('slowed',)",13
"('interest',)",13
"('reason',)",13
"('federal',)",12
"('reserve',)",12
"('holiday',)",12
"('shopping',)",12
"('period',)",12
"('states',)",12
"('contracting',)",12
"('notably',)",12
"('textiles',)",12
"('foods',)",12
"('tobacco',)",12
"('spending',)",11
"('advance',)",11
"('semiconductors',)",11
"('lumber',)",11
"('plastics',)",11
"('exportdriven',)",11
"('heavy',)",11
"('domesticdriven',)",11
"('electronic',)",11
"('components',)",11
"('autos',)",11
"('wood',)",11
"('electrical',)",11
"('finally',)",11
"('driven',)",11
"('domestic',)",11
"('export',)",11
"('december',)",10
"('appear',)",10
"('industrial',)",10
"('robust',)",10
"('just',)",10
"('dropoff',)",10
"('previous',)",10
"('auto',)",9
"('thoughout',)",9
"('sport',)",9
"('utility',)",9
"('vehicles',)",9
"('light',)",9
"('trucks',)",9
"('january',)",8
"('had',)",8
"('minimal',)",8
"('traditional',)",8
"('negative',)",8
"('effects',)",8
"('concentrated',)",8
"('beginning',)",8
"('intent',)",8
"('invest',)",8
"('result',)",8
"('early',)",7
"('attained',)",7
"('exceeded',)",7
"('month',)",7
"('5',)",7
"('considered',)",7
"('below',)",7
"('nation',)",7
"('toys',)",7
"('jewelry',)",7
"('lowerthanaverage',)",7
"('unseasonably',)",7
"('warm',)",7
"('weather',)",7
"('economic',)",6
"('century',)",6
"('rollover',)",6
"('disruption',)",6
"('stockbuilding',)",6
"('future',)",6
"('concerning',)",6
"('y2krelated',)",6
"('remained',)",5
"('seem',)",5
"('matched',)",5
"('petroleum',)",5
"('rapid',)",4
"('level',)",4
"('continue',)",4
"('expand',)",4
"('nearly',)",4
"('every',)",4
"('food',)",4
"('constructionbased',)",4
"('northeastern',)",4
"('experiencing',)",4
"('shortage',)",4
"('southern',)",4
"('midwestern',)",4
"('slowdown',)",4
"('western',)",4
"('expansion',)",4
"('decrease',)",4
"('mortgage',)",4
"('19',)",3
"('summary',)",3
"('full',)",3
"('report',)",3
