NGram,Frequency
"('the',)",541
"('in',)",535
"('and',)",510
"('to',)",319
"('of',)",265
"('a',)",216
"('for',)",167
"('were',)",166
"('reported',)",160
"('that',)",151
"('prices',)",133
"('sales',)",128
"('activity',)",123
"('was',)",122
"('District',)",94
"('increased',)",91
"('at',)",90
"('contacts',)",85
"('continued',)",85
"('with',)",75
"('remained',)",74
"('demand',)",74
"('as',)",72
"('growth',)",71
"('pace',)",69
"('up',)",69
"('year',)",63
"('from',)",62
"('while',)",62
"('but',)",61
"('have',)",59
"('slightly',)",59
"('on',)",58
"('over',)",58
"('report',)",55
"('construction',)",55
"('increases',)",55
"('noted',)",54
"('period',)",54
"('strong',)",52
"('estate',)",51
"('since',)",51
"('firms',)",50
"('levels',)",49
"('modestly',)",48
"('real',)",47
"('moderate',)",46
"('modest',)",45
"('more',)",44
"('A',)",43
"('previous',)",43
"('new',)",43
"('conditions',)",42
"('than',)",41
"('increase',)",41
"('rose',)",39
"('rates',)",39
"('sector',)",37
"('higher',)",37
"('expected',)",37
"('Contacts',)",37
"('most',)",36
"('mixed',)",36
"('production',)",35
"('said',)",35
"('some',)",35
"('manufacturing',)",35
"('they',)",35
"('has',)",35
"('moderately',)",35
"('commercial',)",35
"('November',)",34
"('by',)",34
"('flat',)",34
"('The',)",33
"('indicated',)",33
"('market',)",33
"('last',)",33
"('services',)",33
"('December',)",33
"('contact',)",32
"('across',)",31
"('months',)",30
"('percent',)",30
"('be',)",29
"('steady',)",29
"('an',)",29
"('business',)",29
"('spending',)",29
"('reporting',)",29
"('Economic',)",28
"('about',)",28
"('low',)",28
"('or',)",27
"('2017',)",27
"('labor',)",27
"('grew',)",27
"('stable',)",26
"('retail',)",26
"('markets',)",26
"('also',)",26
"('generally',)",25
"('wages',)",25
"('loan',)",25
"('2016',)",24
"('wage',)",24
"('picked',)",24
"('In',)",24
"('been',)",24
"('although',)",23
"('pressure',)",23
"('New',)",23
"('balance',)",22
"('holiday',)",21
"('one',)",21
"('their',)",21
"('costs',)",21
"('though',)",21
"('survey',)",21
"('Reports',)",20
"('Activity',)",20
"('earlier',)",20
"('gas',)",20
"('had',)",20
"('price',)",20
"('down',)",20
"('overall',)",20
"('sectors',)",20
"('next',)",20
"('However',)",20
"('home',)",20
"('optimistic',)",19
"('during',)",19
"('cited',)",19
"('high',)",19
"('little',)",19
"('recent',)",19
"('inventories',)",19
"('unchanged',)",19
"('late',)",18
"('expanded',)",18
"('reports',)",18
"('employment',)",18
"('workers',)",18
"('industrial',)",18
"('improved',)",18
"('manufacturers',)",18
"('this',)",18
"('rising',)",18
"('due',)",18
"('through',)",17
"('energy',)",17
"('Residential',)",17
"('hiring',)",17
"('selling',)",17
"('York',)",17
"('orders',)",17
"('consumer',)",17
"('positive',)",17
"('many',)",17
"('economic',)",16
"('Manufacturing',)",16
"('outlook',)",16
"('office',)",16
"('both',)",16
"('because',)",16
"('products',)",16
"('which',)",16
"('will',)",16
"('there',)",16
"('six',)",16
"('are',)",16
"('loans',)",16
"('is',)",15
"('Districts',)",15
"('Manufacturers',)",15
"('several',)",15
"('continue',)",15
"('goods',)",15
"('weeks',)",15
"('lower',)",15
"('years',)",15
"('compared',)",15
"('rents',)",15
"('seasonal',)",15
"('level',)",15
"('declined',)",15
"('season',)",14
"('tight',)",14
"('Wages',)",14
"('expect',)",14
"('rise',)",14
"('further',)",14
"('same',)",14
"('Commercial',)",14
"('number',)",14
"('information',)",13
"('not',)",13
"('industry',)",13
"('oil',)",13
"('slight',)",13
"('somewhat',)",13
"('input',)",13
"('agricultural',)",13
"('Retail',)",13
"('On',)",13
"('winter',)",13
"('auto',)",13
"('slowed',)",13
"('capital',)",13
"('Estate',)",13
"('homes',)",13
"('service',)",13
"('transportation',)",13
"('Most',)",12
"('retailers',)",12
"('Overall',)",12
"('prior',)",12
"('large',)",12
"('residential',)",12
"('respondents',)",12
"('past',)",12
"('weather',)",12
"('firm',)",12
"('coming',)",12
"('sluggish',)",12
"('below',)",12
"('space',)",12
"('staffing',)",12
"('expectations',)",12
"('Services',)",11
"('end',)",11
"('coal',)",11
"('other',)",11
"('remains',)",11
"('rate',)",11
"('tourism',)",11
"('all',)",11
"('inventory',)",11
"('equipment',)",11
"('pickup',)",11
"('particularly',)",11
"('dealers',)",11
"('traffic',)",11
"('builders',)",11
"('strengthened',)",11
"('two',)",10
"('majority',)",10
"('industries',)",10
"('Employment',)",10
"('pressures',)",10
"('Home',)",10
"('time',)",10
"('edged',)",10
"('Real',)",10
"('leasing',)",10
"('relatively',)",10
"('robust',)",10
"('well',)",10
"('quarter',)",10
"('major',)",10
"('decline',)",10
"('future',)",10
"('vacancy',)",10
"('especially',)",10
"('Spending',)",10
"('Construction',)",10
"('change',)",10
"('ago',)",10
"('quality',)",10
"('part',)",10
"('steel',)",10
"('Demand',)",10
"('West',)",10
"('Boston',)",9
"('Growth',)",9
"('tightening',)",9
"('those',)",9
"('widespread',)",9
"('positions',)",9
"('natural',)",9
"('very',)",9
"('employees',)",9
"('restaurant',)",9
"('early',)",9
"('shipments',)",9
"('optimism',)",9
"('area',)",9
"('expressed',)",9
"('first',)",9
"('plans',)",9
"('attributed',)",9
"('interest',)",9
"('among',)",9
"('light',)",9
"('visit',)",9
"('fairly',)",9
"('businesses',)",9
"('general',)",9
"('fell',)",9
"('producers',)",9
"('yearago',)",9
"('Reserve',)",8
"('Consumer',)",8
"('expand',)",8
"('skilled',)",8
"('Many',)",8
"('Retailers',)",8
"('multifamily',)",8
"('farm',)",8
"('City',)",8
"('region',)",8
"('including',)",8
"('few',)",8
"('manufacturer',)",8
"('after',)",8
"('stronger',)",8
"('average',)",8
"('relative',)",8
"('upstate',)",8
"('improvement',)",8
"('professional',)",8
"('banks',)",8
"('categories',)",8
"('volume',)",8
"('volumes',)",8
"('however',)",8
"('changed',)",8
"('Credit',)",8
"('Virginia',)",8
"('MinneapolisSt',)",8
"('Paul',)",8
"('Federal',)",7
"('Financial',)",7
"('Business',)",7
"('Finance',)",7
"('ecommerce',)",7
"('described',)",7
"('throughout',)",7
"('Labor',)",7
"('saw',)",7
"('cost',)",7
"('faster',)",7
"('vehicle',)",7
"('unit',)",7
"('strengthening',)",7
"('South',)",7
"('anticipate',)",7
"('weak',)",7
"('housing',)",7
"('lending',)",7
"('difficulty',)",7
"('half',)",7
"('supply',)",7
"('yearoveryear',)",7
"('2015',)",7
"('areas',)",7
"('One',)",7
"('slow',)",7
"('noting',)",7
"('remain',)",7
"('record',)",7
"('it',)",7
"('credit',)",7
"('Sales',)",7
"('above',)",7
"('standards',)",7
"('much',)",7
"('similar',)",7
"('machinery',)",7
"('our',)",7
"('contractors',)",7
"('projects',)",7
"('Natural',)",7
"('corn',)",7
"('grain',)",7
"('twelve',)",6
"('regions',)",6
"('weakness',)",6
"('improvements',)",6
"('Firms',)",6
"('finding',)",6
"('experienced',)",6
"('materials',)",6
"('Prices',)",6
"('First',)",6
"('grow',)",6
"('appeared',)",6
"('Third',)",6
"('nonfinancial',)",6
"('motor',)",6
"('elevated',)",6
"('Carolina',)",6
"('indicate',)",6
"('improving',)",6
"('uptick',)",6
"('commodity',)",6
"('ahead',)",6
"('following',)",6
"('job',)",6
"('mostly',)",6
"('largely',)",6
"('concern',)",6
"('Tourism',)",6
"('better',)",6
"('larger',)",6
"('yearearlier',)",6
"('changes',)",6
"('healthcare',)",6
"('anticipated',)",6
"('month',)",6
"('except',)",6
