NGram,Frequency
"('and',)",645
"('the',)",613
"('in',)",600
"('to',)",394
"('of',)",275
"('a',)",231
"('for',)",203
"('were',)",170
"('that',)",154
"('District',)",154
"('was',)",122
"('sales',)",117
"('reported',)",114
"('demand',)",105
"('year',)",105
"('activity',)",103
"('prices',)",102
"('contacts',)",98
"('from',)",91
"('as',)",88
"('noted',)",86
"('with',)",84
"('Districts',)",83
"('report',)",78
"('remained',)",78
"('at',)",78
"('continued',)",76
"('growth',)",73
"('last',)",73
"('up',)",71
"('strong',)",65
"('increased',)",65
"('on',)",65
"('construction',)",64
"('firms',)",63
"('percent',)",58
"('are',)",56
"('said',)",55
"('A',)",55
"('some',)",53
"('since',)",51
"('period',)",50
"('levels',)",50
"('The',)",48
"('by',)",47
"('estate',)",47
"('have',)",47
"('more',)",46
"('In',)",46
"('March',)",46
"('but',)",45
"('real',)",45
"('rates',)",45
"('is',)",44
"('over',)",43
"('increase',)",43
"('their',)",43
"('while',)",42
"('most',)",42
"('slightly',)",42
"('new',)",41
"('increases',)",40
"('services',)",40
"('Contacts',)",40
"('New',)",40
"('be',)",39
"('during',)",39
"('business',)",38
"('production',)",38
"('than',)",37
"('this',)",37
"('an',)",37
"('manufacturing',)",36
"('or',)",36
"('reporting',)",35
"('commercial',)",35
"('months',)",35
"('rose',)",34
"('market',)",34
"('home',)",33
"('expected',)",33
"('residential',)",32
"('also',)",32
"('loans',)",32
"('improved',)",31
"('City',)",31
"('Dallas',)",31
"('across',)",29
"('pace',)",29
"('gas',)",29
"('loan',)",29
"('higher',)",28
"('indicated',)",28
"('inventories',)",28
"('due',)",28
"('ago',)",28
"('expect',)",27
"('steady',)",27
"('contact',)",27
"('low',)",27
"('sector',)",26
"('Cleveland',)",26
"('hiring',)",26
"('York',)",26
"('had',)",26
"('weather',)",25
"('Kansas',)",25
"('Boston',)",25
"('products',)",25
"('lower',)",25
"('particularly',)",25
"('conditions',)",24
"('recent',)",24
"('optimistic',)",23
"('about',)",23
"('2013',)",23
"('they',)",23
"('workers',)",23
"('February',)",23
"('Demand',)",22
"('modest',)",22
"('mixed',)",22
"('reports',)",22
"('price',)",22
"('down',)",22
"('spending',)",21
"('Atlanta',)",21
"('San',)",21
"('Philadelphia',)",21
"('high',)",21
"('remain',)",21
"('has',)",21
"('Most',)",20
"('several',)",20
"('Reports',)",20
"('materials',)",20
"('Francisco',)",20
"('Richmond',)",20
"('Chicago',)",20
"('consumer',)",20
"('stronger',)",20
"('quarter',)",20
"('moderate',)",19
"('However',)",19
"('Commercial',)",19
"('our',)",19
"('further',)",19
"('sectors',)",18
"('rise',)",18
"('manufacturers',)",18
"('auto',)",18
"('industry',)",18
"('costs',)",18
"('retail',)",18
"('housing',)",18
"('number',)",18
"('other',)",18
"('markets',)",18
"('well',)",18
"('office',)",18
"('little',)",18
"('previous',)",17
"('cited',)",17
"('both',)",17
"('travel',)",17
"('pressures',)",17
"('continue',)",17
"('picked',)",17
"('flat',)",17
"('plans',)",17
"('positive',)",17
"('Real',)",17
"('vacancy',)",17
"('change',)",17
"('area',)",17
"('overall',)",17
"('been',)",17
"('2012',)",17
"('winter',)",16
"('natural',)",16
"('decline',)",16
"('somewhat',)",16
"('Manufacturing',)",16
"('Minneapolis',)",16
"('including',)",16
"('St',)",16
"('good',)",16
"('stable',)",16
"('compared',)",16
"('inventory',)",16
"('strength',)",15
"('transportation',)",15
"('technology',)",15
"('lumber',)",15
"('Louis',)",15
"('orders',)",15
"('projects',)",15
"('improvement',)",15
"('industrial',)",15
"('lending',)",15
"('homes',)",15
"('uncertainty',)",14
"('rising',)",14
"('held',)",14
"('years',)",14
"('firm',)",14
"('capital',)",14
"('gains',)",14
"('dealers',)",14
"('building',)",14
"('Activity',)",14
"('volumes',)",14
"('Estate',)",14
"('Several',)",14
"('very',)",14
"('no',)",14
"('Minnesota',)",14
"('Consumer',)",13
"('areas',)",13
"('coal',)",13
"('generally',)",13
"('although',)",13
"('labor',)",13
"('such',)",13
"('mostly',)",13
"('same',)",13
"('earlier',)",13
"('goods',)",13
"('first',)",13
"('plan',)",13
"('equipment',)",13
"('producers',)",13
"('retailers',)",13
"('Construction',)",13
"('especially',)",13
"('still',)",13
"('credit',)",13
"('Prices',)",13
"('Return',)",13
"('top',)",13
"('remains',)",13
"('will',)",13
"('next',)",13
"('survey',)",13
"('grew',)",12
"('Some',)",12
"('fiscal',)",12
"('not',)",12
"('spring',)",12
"('through',)",12
"('healthcare',)",12
"('shipments',)",12
"('however',)",12
"('largely',)",12
"('crop',)",12
"('few',)",12
"('Retail',)",12
"('outlook',)",12
"('Overall',)",11
"('used',)",11
"('tourism',)",11
"('robust',)",11
"('coming',)",11
"('unchanged',)",11
"('among',)",11
"('contrast',)",11
"('financial',)",11
"('service',)",11
"('past',)",11
"('supply',)",11
"('rents',)",11
"('work',)",11
"('large',)",11
"('mortgage',)",11
"('relative',)",11
"('pressure',)",11
"('weeks',)",11
"('which',)",11
"('many',)",10
"('agricultural',)",10
"('information',)",10
"('slower',)",10
"('future',)",10
"('time',)",10
"('food',)",10
"('expenditures',)",10
"('Sales',)",10
"('according',)",10
"('solid',)",10
"('part',)",10
"('traffic',)",10
"('exports',)",10
"('Residential',)",10
"('properties',)",10
"('early',)",10
"('there',)",10
"('investment',)",10
"('pricing',)",10
"('corn',)",10
"('regions',)",10
"('One',)",10
"('increasing',)",10
"('one',)",10
"('businesses',)",10
"('margins',)",10
"('all',)",10
"('bankers',)",10
