NGram,Frequency
"('in',)",337
"('the',)",298
"('and',)",221
"('districts',)",133
"('to',)",110
"('of',)",103
"('were',)",102
"('district',)",97
"('reported',)",93
"('for',)",68
"('activity',)",66
"('that',)",57
"('was',)",50
"('new',)",47
"('dallas',)",46
"('kansas',)",45
"('city',)",45
"('most',)",45
"('but',)",44
"('demand',)",43
"('a',)",41
"('sales',)",41
"('cleveland',)",39
"('as',)",39
"('some',)",38
"('york',)",37
"('remained',)",37
"('chicago',)",36
"('also',)",35
"('continued',)",34
"('increases',)",33
"('prices',)",33
"('generally',)",31
"('weak',)",29
"('richmond',)",28
"('atlanta',)",27
"('or',)",27
"('still',)",27
"('with',)",27
"('boston',)",26
"('san',)",25
"('francisco',)",25
"('held',)",25
"('steady',)",25
"('increased',)",24
"('markets',)",24
"('be',)",24
"('costs',)",23
"('banks',)",23
"('st',)",22
"('louis',)",22
"('at',)",22
"('other',)",22
"('philadelphia',)",21
"('on',)",21
"('signs',)",21
"('their',)",21
"('levels',)",21
"('insurance',)",21
"('despite',)",20
"('manufacturers',)",20
"('areas',)",20
"('year',)",19
"('have',)",19
"('commercial',)",18
"('loans',)",17
"('rates',)",17
"('business',)",16
"('improvement',)",16
"('while',)",16
"('about',)",16
"('real',)",16
"('estate',)",16
"('flat',)",16
"('firms',)",16
"('from',)",15
"('capital',)",15
"('residential',)",15
"('home',)",15
"('construction',)",15
"('pressures',)",15
"('producers',)",15
"('than',)",15
"('expected',)",15
"('minneapolis',)",14
"('not',)",14
"('few',)",14
"('had',)",14
"('retail',)",14
"('steel',)",14
"('fuel',)",14
"('being',)",14
"('strong',)",13
"('services',)",13
"('labor',)",13
"('consumer',)",13
"('reporting',)",13
"('industries',)",13
"('said',)",12
"('showed',)",12
"('damaged',)",12
"('reports',)",12
"('dealers',)",12
"('high',)",12
"('all',)",11
"('positive',)",11
"('spending',)",11
"('especially',)",11
"('many',)",11
"('months',)",11
"('rising',)",11
"('increase',)",11
"('last',)",10
"('described',)",10
"('noted',)",10
"('recent',)",10
"('manufacturing',)",10
"('there',)",10
"('appeared',)",10
"('somewhat',)",10
"('housing',)",10
"('mortgages',)",10
"('april',)",9
"('federal',)",9
"('reserve',)",9
"('this',)",9
"('economic',)",9
"('conditions',)",9
"('plans',)",9
"('however',)",9
"('crops',)",9
"('by',)",9
"('spring',)",9
"('weather',)",9
"('wage',)",9
"('price',)",9
"('workers',)",9
"('retailers',)",9
"('well',)",9
"('optimistic',)",9
"('goods',)",9
"('is',)",8
"('improved',)",8
"('little',)",8
"('several',)",8
"('health',)",8
"('care',)",8
"('very',)",8
"('those',)",8
"('higher',)",8
"('previous',)",8
"('outlook',)",8
"('did',)",8
"('plants',)",8
"('following',)",8
"('low',)",8
"('more',)",8
"('lending',)",8
"('wages',)",8
"('2002',)",7
"('bank',)",7
"('improve',)",7
"('both',)",7
"('tourism',)",7
"('rose',)",7
"('across',)",7
"('expectations',)",7
"('automobile',)",7
"('future',)",7
"('number',)",7
"('market',)",7
"('has',)",7
"('contacts',)",6
"('since',)",6
"('survey',)",6
"('mixed',)",6
"('economies',)",6
"('economy',)",6
"('concerns',)",6
"('limited',)",6
"('except',)",6
"('mentioned',)",6
"('them',)",6
"('minimal',)",6
"('petroleumbased',)",6
"('yearago',)",6
"('characterized',)",6
"('showing',)",6
"('until',)",6
"('over',)",6
"('raised',)",6
"('planned',)",6
"('been',)",6
"('homes',)",6
"('vacancy',)",6
"('office',)",6
"('back',)",6
"('limiting',)",6
"('off',)",6
"('travel',)",6
"('service',)",6
"('trucking',)",6
"('due',)",6
"('quality',)",6
"('delinquencies',)",6
"('standards',)",6
"('sector',)",6
"('oil',)",6
"('gas',)",6
"('adversely',)",6
"('moisture',)",6
"('half',)",6
"('subdued',)",6
"('input',)",6
"('overall',)",5
"('expressed',)",5
"('strength',)",5
"('although',)",5
"('energy',)",5
"('ease',)",5
"('slack',)",5
"('others',)",5
"('skilled',)",5
"('particularly',)",5
"('managers',)",5
"('country',)",5
"('they',)",5
"('begin',)",5
"('meet',)",5
"('cautiously',)",5
"('auto',)",5
"('interest',)",5
"('inventories',)",5
"('up',)",5
"('either',)",5
"('stabilizing',)",5
"('shipments',)",5
"('stabilization',)",5
"('decline',)",5
"('increasing',)",5
"('contrast',)",5
"('balance',)",5
"('rental',)",5
"('busy',)",5
"('operating',)",5
"('may',)",5
"('indicated',)",5
"('loan',)",5
"('down',)",5
"('otherwise',)",5
"('outside',)",4
