NGram,Frequency
"('in', 'the')",133
"('continued', 'to')",65
"('real', 'estate')",60
"('over', 'the')",46
"('of', 'the')",44
"('contacts', 'in')",37
"('demand', 'for')",37
"('reported', 'that')",36
"('since', 'the')",36
"('a', 'year')",34
"('the', 'district')",30
"('growth', 'in')",29
"('increase', 'in')",29
"('the', 'previous')",29
"('indicated', 'that')",27
"('that', 'the')",27
"('at', 'a')",27
"('for', 'the')",26
"('reporting', 'period')",26
"('from', 'the')",25
"('to', 'be')",23
"('the', 'last')",22
"('contacts', 'reported')",21
"('year', 'ago')",21
"('to', 'the')",20
"('last', 'year')",20
"('san', 'francisco')",19
"('and', 'the')",19
"('number', 'of')",19
"('pace', 'of')",18
"('increases', 'in')",18
"('new', 'york')",18
"('to', 'a')",18
"('prices', 'were')",18
"('the', 'reporting')",18
"('noted', 'that')",17
"('compared', 'with')",17
"('the', 'first')",17
"('expected', 'to')",17
"('previous', 'report')",17
"('in', 'most')",16
"('across', 'the')",16
"('and', 'dallas')",16
"('in', 'march')",16
"('commercial', 'real')",16
"('year', 'earlier')",16
"('consumer', 'spending')",15
"('kansas', 'city')",15
"('in', 'contrast')",15
"('on', 'balance')",15
"('oil', 'and')",15
"('according', 'to')",15
"('residential', 'real')",15
"('with', 'the')",15
"('from', 'a')",15
"('last', 'report')",15
"('the', 'past')",15
"('the', 'year')",14
"('st', 'louis')",14
"('said', 'that')",14
"('picked', 'up')",14
"('in', 'recent')",14
"('construction', 'activity')",14
"('the', 'same')",14
"('of', 'a')",13
"('such', 'as')",13
"('remained', 'strong')",13
"('up', 'in')",13
"('and', 'gas')",13
"('were', 'mixed')",13
"('cleveland', 'and')",13
"('an', 'increase')",13
"('estate', 'activity')",13
"('to', 'increase')",13
"('return', 'to')",13
"('the', 'market')",13
"('during', 'the')",13
"('due', 'to')",13
"('sales', 'were')",13
"('activity', 'increased')",12
"('and', 'contacts')",12
"('in', 'boston')",12
"('and', 'a')",12
"('activity', 'in')",12
"('reports', 'of')",12
"('construction', 'and')",12
"('in', 'demand')",12
"('a', 'moderate')",12
"('in', 'february')",12
"('home', 'sales')",12
"('sales', 'and')",12
"('of', 'new')",12
"('have', 'been')",12
"('the', 'number')",12
"('and', 'chicago')",11
"('as', 'a')",11
"('a', 'modest')",11
"('the', 'energy')",11
"('loan', 'demand')",11
"('this', 'year')",11
"('were', 'up')",11
"('the', 'prior')",11
"('contacts', 'noted')",11
"('february', 'and')",10
"('several', 'districts')",10
"('of', 'growth')",10
"('gas', 'prices')",10
"('prices', 'and')",10
"('richmond', 'and')",10
"('sales', 'in')",10
"('chicago', 'and')",10
"('decline', 'in')",10
"('capital', 'spending')",10
"('and', 'real')",10
"('energy', 'sector')",10
"('with', 'a')",10
"('natural', 'gas')",10
"('on', 'the')",10
"('one', 'contact')",10
"('percent', 'in')",10
"('sales', 'of')",10
"('moderate', 'pace')",10
"('firms', 'reported')",10
"('the', 'next')",10
"('in', 'sales')",10
"('most', 'districts')",9
"('and', 'march')",9
"('districts', 'reported')",9
"('in', 'new')",9
"('increased', 'in')",9
"('the', 'pace')",9
"('a', 'contact')",9
"('vacancy', 'rates')",9
"('majority', 'of')",9
"('to', 'decline')",9
"('residential', 'construction')",9
"('has', 'been')",9
"('prices', 'in')",9
"('activity', 'was')",9
"('most', 'of')",9
"('recent', 'weeks')",9
"('little', 'change')",9
"('to', 'report')",9
"('period', 'and')",9
"('compared', 'to')",9
"('the', 'period')",9
"('modestly', 'in')",8
"('strong', 'in')",8
"('district', 'reported')",8
"('a', 'strong')",8
"('in', 'richmond')",8
"('reported', 'a')",8
"('because', 'of')",8
"('contact', 'in')",8
"('six', 'months')",8
"('and', 'industrial')",8
"('for', 'commercial')",8
"('also', 'reported')",8
"('prices', 'increased')",8
"('to', 'top')",8
"('first', 'quarter')",8
"('at', 'the')",8
"('that', 'sales')",8
"('continue', 'to')",8
"('retail', 'sales')",8
"('pressure', 'on')",8
"('change', 'in')",8
"('beige', 'book')",8
"('contacts', 'continued')",8
"('new', 'orders')",8
"('and', 'construction')",8
"('reported', 'an')",8
"('input', 'prices')",8
"('increased', 'moderately')",8
"('inventory', 'levels')",8
"('coming', 'months')",8
"('minneapolisst', 'paul')",8
"('in', 'houston')",8
"('increased', 'modestly')",7
"('in', 'late')",7
"('late', 'february')",7
"('the', 'outlook')",7
"('leasing', 'activity')",7
"('in', 'atlanta')",7
"('and', 'business')",7
"('in', 'dallas')",7
"('and', 'atlanta')",7
"('mild', 'weather')",7
"('they', 'were')",7
"('there', 'was')",7
"('declines', 'in')",7
"('to', 'continue')",7
"('health', 'care')",7
"('as', 'well')",7
"('well', 'as')",7
"('energy', 'and')",7
"('in', 'construction')",7
"('demand', 'was')",7
"('more', 'than')",7
"('commercial', 'and')",7
"('pickup', 'in')",7
"('and', 'natural')",7
"('remained', 'low')",7
"('input', 'costs')",7
"('than', 'a')",7
"('labor', 'shortages')",7
"('report', 'a')",7
"('a', 'slight')",7
"('percent', 'over')",7
"('demand', 'from')",7
"('strong', 'and')",7
"('auto', 'dealers')",7
"('business', 'activity')",7
"('modest', 'growth')",7
"('book', 'period')",7
"('estate', 'and')",7
"('prices', 'rose')",7
"('to', 'rise')",7
"('increased', 'slightly')",7
"('home', 'prices')",7
"('grew', 'modestly')",7
"('were', 'down')",7
"('lower', 'than')",7
"('the', 'coming')",7
"('and', 'were')",7
"('in', 'minneapolisst')",7
"('and', 'san')",6
"('and', 'new')",6
"('business', 'and')",6
"('to', 'strengthen')",6
"('in', 'cleveland')",6
"('a', 'number')",6
"('low', 'and')",6
"('information', 'technology')",6
"('that', 'they')",6
"('manufacturers', 'in')",6
"('some', 'contacts')",6
"('a', 'slower')",6
"('city', 'and')",6
"('up', 'to')",6
"('in', 'part')",6
"('growth', 'was')",6
"('reports', 'indicated')",6
"('the', 'oil')",6
"('expectations', 'for')",6
"('in', 'general')",6
"('reports', 'from')",6
"('mild', 'winter')",6
"('improvement', 'in')",6
"('retail', 'and')",6
"('on', 'net')",6
"('profit', 'margins')",6
"('improvements', 'in')",6
"('in', 'st')",6
"('to', 'fall')",6
"('plans', 'to')",6
"('to', 'remain')",6
"('six', 'weeks')",6
"('for', '2016')",6
"('the', 'average')",6
"('manufacturing', 'and')",6
"('report', 'that')",6
"('in', 'both')",6
"('market', 'for')",6
"('interest', 'rates')",6
"('little', 'changed')",6
"('and', 'prices')",6
"('on', 'prices')",6
"('third', 'district')",6
"('prior', 'period')",6
"('reported', 'modest')",6
"('modest', 'pace')",6
"('of', 'construction')",6
"('same', 'time')",6
"('since', 'our')",6
"('of', '2016')",6
"('upward', 'pressure')",6
"('slightly', 'over')",6
"('increased', 'from')",6
"('previous', 'reporting')",6
"('activity', 'continued')",6
"('food', 'and')",6
"('lack', 'of')",6
"('were', 'expected')",6
"('and', 'tourism')",5
"('credit', 'conditions')",5
"('low', 'gas')",5
"('reports', 'on')",5
"('were', 'mostly')",5
"('the', 'districts')",5
"('was', 'up')",5
"('boston', 'and')",5
"('in', 'chicago')",5
"('in', 'addition')",5
"('labor', 'market')",5
"('louis', 'and')",5
"('declined', 'in')",5
"('in', 'a')",5
"('atlanta', 'and')",5
"('across', 'most')",5
"('in', 'line')",5
"('line', 'with')",5
"('and', 'some')",5
"('in', 'san')",5
"('was', 'little')",5
"('and', 'finance')",5
"('contacts', 'expected')",5
"('professional', 'and')",5
"('manufacturing', 'activity')",5
"('for', 'future')",5
"('price', 'increases')",5
"('for', 'new')",5
"('and', 'in')",5
"('said', 'the')",5
"('for', 'industrial')",5
"('that', 'credit')",5
"('credit', 'quality')",5
"('natural', 'resources')",5
"('contacts', 'also')",5
"('production', 'was')",5
"('higher', 'than')",5
"('in', 'some')",5
"('to', 'an')",5
"('warm', 'winter')",5
"('energy', 'prices')",5
"('the', 'majority')",5
"('lower', 'fuel')",5
"('in', 'all')",5
"('wage', 'growth')",5
"('last', 'survey')",5
"('survey', 'period')",5
"('wage', 'pressures')",5
"('note', 'that')",5
"('sales', 'growth')",5
"('slightly', 'and')",5
"('the', 'second')",5
"('our', 'contacts')",5
"('prices', 'are')",5
"('a', 'healthcare')",5
"('it', 'firm')",5
"('weakness', 'in')",5
"('as', 'the')",5
"('recent', 'months')",5
"('on', 'a')",5
"('singlefamily', 'homes')",5
"('continues', 'to')",5
"('contacts', 'expect')",5
"('much', 'of')",5
"('upstate', 'new')",5
"('by', 'a')",5
"('sales', 'activity')",5
"('estate', 'agents')",5
"('northern', 'new')",5
"('commercial', 'construction')",5
"('selling', 'prices')",5
"('and', 'that')",5
"('were', 'flat')",5
"('manufacturers', 'reported')",5
"('was', 'reported')",5
"('sector', 'remained')",5
"('remained', 'weak')",5
"('and', 'home')",5
"('same', 'period')",5
"('a', 'few')",5
"('throughout', 'the')",5
"('estate', 'contacts')",5
"('while', 'the')",5
"('percent', 'of')",5
"('wage', 'pressure')",5
"('staffing', 'firm')",5
"('commodity', 'prices')",5
"('sales', 'to')",5
"('conditions', 'in')",5
"('prices', 'for')",5
"('rose', 'slightly')",5
"('stated', 'that')",5
"('past', 'month')",5
"('services', 'firms')",5
"('but', 'remained')",5
"('north', 'carolina')",5
"('was', 'strong')",5
"('crop', 'prices')",5
"('levels', 'were')",5
"('and', 'beverage')",5
"('yearago', 'levels')",5
"('spending', 'in')",4
"('march', 'and')",4
"('outlook', 'for')",4
"('in', 'consumer')",4
"('that', 'low')",4
"('were', 'not')",4
"('reported', 'increases')",4
"('sales', 'remained')",4
"('and', 'leisure')",4
"('leisure', 'travel')",4
"('business', 'travel')",4
"('and', 'richmond')",4
"('the', 'richmond')",4
"('start', 'to')",4
"('the', 'atlanta')",4
"('minneapolis', 'and')",4
"('business', 'spending')",4
"('a', 'decline')",4
"('philadelphia', 'and')",4
"('and', 'cleveland')",4
"('for', 'most')",4
"('the', 'mild')",4
"('inventories', 'were')",4
"('dallas', 'and')",4
"('in', 'kansas')",4
"('slower', 'pace')",4
"('and', 'wholesale')",4
"('wholesale', 'trade')",4
"('and', 'kansas')",4
"('nonfinancial', 'services')",4
"('services', 'contacts')",4
"('the', 'boston')",4
"('sector', 'grew')",4
"('grew', 'at')",4
"('positive', 'for')",4
"('staffing', 'firms')",4
"('agricultural', 'and')",4
"('noted', 'an')",4
"('philadelphia', 'cleveland')",4
"('gains', 'in')",4
"('heavy', 'machinery')",4
"('and', 'mining')",4
"('gas', 'industry')",4
"('weak', 'demand')",4
"('for', 'singlefamily')",4
"('activity', 'and')",4
"('were', 'unchanged')",4
"('that', 'demand')",4
"('demand', 'increased')",4
"('projects', 'in')",4
"('contacts', 'indicated')",4
"('for', 'some')",4
"('the', 'commercial')",4
"('demand', 'continued')",4
"('a', 'majority')",4
"('continued', 'growth')",4
"('for', 'residential')",4
"('loan', 'volumes')",4
"('growth', 'for')",4
"('utilization', 'rates')",4
"('a', 'pickup')",4
"('in', 'credit')",4
"('delinquency', 'rates')",4
"('loan', 'quality')",4
"('conditions', 'were')",4
"('costs', 'for')",4
"('there', 'were')",4
"('parts', 'of')",4
"('growing', 'conditions')",4
"('the', 'financial')",4
"('and', 'wages')",4
"('retail', 'prices')",4
"('prices', 'have')",4
"('and', 'several')",4
"('wage', 'increases')",4
"('wages', 'in')",4
"('workers', 'and')",4
"('of', 'contacts')",4
"('retail', 'contacts')",4
"('contacts', 'report')",4
"('spending', 'plans')",4
"('expansion', 'plans')",4
"('in', '2016')",4
"('down', 'slightly')",4
"('notes', 'that')",4
"('may', 'have')",4
"('the', 'strength')",4
"('second', 'quarter')",4
"('is', 'expected')",4
"('the', 'manufacturing')",4
"('slowed', 'in')",4
"('8', 'percent')",4
"('some', 'of')",4
"('the', 'furniture')",4
"('sales', 'for')",4
"('year', 'but')",4
"('it', 'is')",4
"('capital', 'expenditures')",4
"('for', 'all')",4
"('a', 'new')",4
"('steady', 'growth')",4
"('in', 'particular')",4
"('firms', 'and')",4
"('first', 'district')",4
"('one', 'year')",4
"('steady', 'in')",4
"('construction', 'in')",4
"('up', 'modestly')",4
"('that', 'construction')",4
"('are', 'becoming')",4
"('sales', 'increased')",4
"('year', 'contacts')",4
"('overall', 'contacts')",4
"('has', 'increased')",4
"('estate', 'market')",4
"('of', 'sales')",4
"('supply', 'of')",4
"('were', 'generally')",4
"('2015', 'levels')",4
"('in', 'upstate')",4
"('markets', 'have')",4
"('new', 'jersey')",4
"('down', 'from')",4
"('in', 'northern')",4
"('than', 'in')",4
"('the', 'months')",4
"('demand', 'in')",4
"('dealers', 'reported')",4
"('high', 'levels')",4
"('levels', 'and')",4
"('last', 'period')",4
"('period', 'contacts')",4
"('not', 'as')",4
"('stronger', 'demand')",4
"('next', 'six')",4
"('uptick', 'in')",4
"('and', 'other')",4
"('sales', 'are')",4
"('and', 'remained')",4
"('slightly', 'up')",4
"('to', 'grow')",4
"('past', 'six')",4
"('offset', 'by')",4
"('were', 'steady')",4
"('primarily', 'for')",4
"('prices', 'moved')",4
"('new', 'and')",4
"('those', 'of')",4
"('period', 'a')",4
"('quarter', 'of')",4
"('the', 'unusually')",4
"('a', 'result')",4
"('the', 'end')",4
"('higher', 'prices')",4
"('but', 'at')",4
"('months', 'ahead')",4
"('west', 'virginia')",4
"('contrast', 'a')",4
"('varied', 'across')",4
"('rose', 'at')",4
"('our', 'previous')",4
"('moderately', 'since')",4
"('particularly', 'for')",4
"('service', 'sector')",4
"('flat', 'to')",4
"('activity', 'remained')",4
"('focused', 'on')",4
"('but', 'continued')",4
"('wages', 'and')",4
"('contact', 'noted')",4
"('sioux', 'falls')",4
"('was', 'moderate')",4
"('rates', 'remained')",4
"('and', 'expectations')",4
"('investment', 'spending')",4
"('spending', 'and')",3
"('remained', 'optimistic')",3
"('optimistic', 'about')",3
"('for', 'growth')",3
"('growth', 'over')",3
"('districts', 'cited')",3
"('conditions', 'and')",3
"('and', 'low')",3
"('a', 'steady')",3
"('however', 'contacts')",3
"('the', 'chicago')",3
"('goods', 'and')",3
"('and', 'services')",3
"('districts', 'noted')",3
"('higher', 'sales')",3
"('goods', 'such')",3
"('auto', 'sales')",3
"('the', 'cleveland')",3
"('that', 'leasing')",3
"('mostly', 'positive')",3
"('travel', 'remained')",3
"('richmond', 'district')",3
"('the', 'winter')",3
"('the', 'spring')",3
"('season', 'in')",3
"('international', 'visitors')",3
"('rose', 'in')",3
"('financial', 'firms')",3
"('york', 'and')",3
"('fell', 'in')",3
"('in', 'philadelphia')",3
"('with', 'reports')",3
"('louis', 'minneapolis')",3
"('difficulty', 'filling')",3
"('of', 'low')",3
"('and', 'highskilled')",3
"('difficulty', 'finding')",3
"('finding', 'quality')",3
"('cleveland', 'richmond')",3
"('and', 'skilled')",3
"('as', 'information')",3
"('districts', 'reporting')",3
"('retailers', 'in')",3
"('were', 'at')",3
"('levels', 'though')",3
"('said', 'they')",3
"('scattered', 'reports')",3
"('spending', 'for')",3
"('expanding', 'capacity')",3
"('chicago', 'st')",3
"('and', 'minneapolis')",3
"('and', 'for')",3
"('district', 'reports')",3
"('growth', 'to')",3
"('services', 'and')",3
"('the', 'health')",3
"('pace', 'in')",3
"('of', 'districts')",3
