NGram,Frequency
"('and',)",557
"('the',)",525
"('in',)",501
"('to',)",357
"('of',)",278
"('a',)",230
"('for',)",175
"('that',)",162
"('were',)",162
"('reported',)",157
"('activity',)",124
"('was',)",118
"('growth',)",109
"('contacts',)",107
"('increased',)",103
"('sales',)",102
"('prices',)",98
"('District',)",97
"('continued',)",96
"('remained',)",96
"('demand',)",88
"('with',)",84
"('as',)",81
"('noted',)",80
"('but',)",75
"('firms',)",74
"('period',)",71
"('modestly',)",68
"('on',)",66
"('year',)",66
"('slightly',)",61
"('increases',)",57
"('from',)",57
"('levels',)",57
"('while',)",56
"('at',)",54
"('over',)",54
"('by',)",54
"('Contacts',)",53
"('have',)",53
"('estate',)",53
"('report',)",51
"('real',)",51
"('higher',)",50
"('services',)",49
"('A',)",48
"('construction',)",48
"('some',)",45
"('conditions',)",45
"('last',)",45
"('percent',)",45
"('since',)",44
"('previous',)",43
"('sectors',)",43
"('across',)",42
"('reporting',)",41
"('manufacturing',)",40
"('business',)",40
"('months',)",39
"('more',)",39
"('labor',)",39
"('price',)",39
"('strong',)",39
"('up',)",38
"('expected',)",38
"('most',)",37
"('moderately',)",37
"('rose',)",37
"('has',)",37
"('pace',)",36
"('modest',)",36
"('markets',)",36
"('market',)",36
"('about',)",36
"('new',)",36
"('costs',)",35
"('moderate',)",34
"('they',)",34
"('recent',)",34
"('flat',)",34
"('March',)",33
"('increase',)",33
"('sector',)",33
"('contact',)",33
"('said',)",32
"('commercial',)",32
"('The',)",31
"('steady',)",31
"('than',)",31
"('mixed',)",30
"('workers',)",30
"('low',)",29
"('balance',)",29
"('retail',)",29
"('also',)",28
"('wage',)",28
"('overall',)",28
"('had',)",28
"('Economic',)",27
"('generally',)",27
"('tight',)",27
"('their',)",27
"('rates',)",27
"('an',)",27
"('spending',)",26
"('improved',)",26
"('be',)",26
"('lower',)",26
"('February',)",26
"('In',)",26
"('New',)",26
"('grew',)",25
"('loan',)",24
"('However',)",24
"('pressures',)",24
"('both',)",23
"('compared',)",23
"('first',)",23
"('quarter',)",23
"('Activity',)",22
"('consumer',)",22
"('or',)",22
"('selling',)",22
"('production',)",22
"('little',)",21
"('indicated',)",21
"('home',)",21
"('this',)",21
"('input',)",21
"('inventories',)",21
"('survey',)",21
"('retailers',)",20
"('Wages',)",20
"('saw',)",20
"('stable',)",19
"('slight',)",19
"('cited',)",19
"('positive',)",19
"('expect',)",19
"('weather',)",19
"('due',)",19
"('one',)",19
"('industrial',)",19
"('been',)",19
"('increasing',)",18
"('trade',)",18
"('expanded',)",17
"('same',)",17
"('several',)",17
"('York',)",17
"('residential',)",17
"('Residential',)",17
"('robust',)",17
"('One',)",17
"('though',)",17
"('down',)",17
"('high',)",17
"('Reports',)",16
"('although',)",16
"('professional',)",16
"('On',)",16
"('wages',)",16
"('somewhat',)",16
"('industry',)",16
"('orders',)",16
"('economic',)",16
"('decline',)",16
"('because',)",16
"('transportation',)",16
"('lending',)",16
"('Overall',)",15
"('Districts',)",15
"('homes',)",15
"('other',)",15
"('earlier',)",15
"('during',)",15
"('hiring',)",15
"('office',)",15
"('few',)",14
"('Most',)",14
"('Employment',)",14
"('employment',)",14
"('rate',)",14
"('led',)",14
"('Construction',)",14
"('oil',)",14
"('mostly',)",14
"('tariffs',)",14
"('slowed',)",14
"('cost',)",14
"('changed',)",14
"('2019',)",14
"('solid',)",14
"('products',)",14
"('ahead',)",13
"('auto',)",13
"('many',)",13
"('majority',)",13
"('rising',)",13
"('manufacturers',)",13
"('prior',)",13
"('materials',)",13
"('Retail',)",13
"('volumes',)",13
"('staffing',)",13
"('yearoveryear',)",13
"('firm',)",13
"('Estate',)",13
"('loans',)",13
"('next',)",13
"('Services',)",12
"('outlook',)",12
"('tourism',)",12
"('weak',)",12
"('freight',)",12
"('weeks',)",12
"('winter',)",12
"('City',)",12
"('goods',)",12
"('information',)",12
"('through',)",12
"('especially',)",12
"('space',)",12
"('optimistic',)",12
"('supply',)",12
"('yearago',)",12
"('shipments',)",12
"('Minnesota',)",12
"('California',)",12
"('Consumer',)",11
"('uncertainty',)",11
"('stronger',)",11
"('pass',)",11
"('Some',)",11
"('after',)",11
"('unchanged',)",11
"('Commercial',)",11
"('Boston',)",11
"('which',)",11
"('Manufacturing',)",11
"('who',)",11
"('well',)",11
"('reports',)",11
"('leasing',)",11
"('limited',)",11
"('declined',)",11
"('credit',)",11
"('fell',)",11
"('particularly',)",11
"('staff',)",11
"('job',)",11
"('financial',)",10
"('change',)",10
"('gains',)",10
"('industries',)",10
"('positions',)",10
"('risen',)",10
"('picked',)",10
"('no',)",10
