NGram,Frequency
"('in',)",657
"('the',)",566
"('and',)",527
"('to',)",348
"('of',)",319
"('a',)",248
"('that',)",213
"('for',)",201
"('were',)",179
"('reported',)",157
"('sales',)",137
"('District',)",131
"('prices',)",131
"('contacts',)",116
"('was',)",99
"('increased',)",97
"('demand',)",96
"('continued',)",95
"('with',)",94
"('activity',)",94
"('from',)",89
"('year',)",88
"('growth',)",83
"('but',)",81
"('at',)",79
"('period',)",74
"('some',)",68
"('report',)",68
"('percent',)",67
"('on',)",66
"('are',)",65
"('noted',)",64
"('as',)",64
"('slightly',)",63
"('firms',)",63
"('The',)",61
"('than',)",60
"('remained',)",59
"('2015',)",59
"('strong',)",58
"('previous',)",55
"('A',)",54
"('up',)",53
"('their',)",52
"('reporting',)",50
"('construction',)",50
"('during',)",48
"('higher',)",48
"('December',)",48
"('levels',)",47
"('lower',)",46
"('November',)",46
"('pace',)",45
"('new',)",45
"('is',)",45
"('increases',)",44
"('since',)",43
"('more',)",42
"('while',)",42
"('home',)",39
"('In',)",38
"('estate',)",37
"('production',)",37
"('rates',)",36
"('or',)",35
"('be',)",35
"('2014',)",35
"('they',)",35
"('market',)",34
"('conditions',)",34
"('real',)",33
"('increase',)",33
"('commercial',)",33
"('areas',)",32
"('contact',)",32
"('oil',)",32
"('price',)",32
"('most',)",31
"('Districts',)",31
"('retail',)",31
"('gas',)",31
"('overall',)",31
"('about',)",31
"('have',)",31
"('last',)",31
"('business',)",30
"('over',)",30
"('will',)",30
"('also',)",29
"('steady',)",29
"('said',)",29
"('New',)",28
"('months',)",28
"('modest',)",27
"('Contacts',)",27
"('slight',)",27
"('flat',)",27
"('modestly',)",27
"('office',)",27
"('has',)",27
"('City',)",26
"('moderate',)",26
"('However',)",26
"('down',)",26
"('expected',)",26
"('services',)",25
"('an',)",25
"('Virginia',)",25
"('generally',)",24
"('holiday',)",24
"('across',)",24
"('residential',)",24
"('quarter',)",24
"('loan',)",24
"('compared',)",24
"('indicated',)",23
"('earlier',)",23
"('2013',)",23
